"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"11519","LOC111121363",814.666666666667,751,1665,6034,NA,NA,0.921849427168576,2.04378068739771,7.40671031096563,NA,NA
"11520","LOC111121366",30,207,92,84,132,319,6.9,3.06666666666667,2.8,4.4,10.6333333333333
"11521","LOC111121367",4,6,6,4,4,13,1.5,1.5,1,1,3.25
"11522","LOC111121368",13,19,30,21,NA,NA,1.46153846153846,2.30769230769231,1.61538461538462,NA,NA
"11523","LOC111121369",3.5,4,26,NA,NA,NA,1.14285714285714,7.42857142857143,NA,NA,NA
"11524","LOC111121370",1650,2016,1927,874,1037,1127,1.22181818181818,1.16787878787879,0.52969696969697,0.628484848484849,0.683030303030303
"11525","LOC111121371",90,149,211,331,279,178,1.65555555555556,2.34444444444444,3.67777777777778,3.1,1.97777777777778
"11526","LOC111121372",61,532,NA,NA,NA,NA,8.72131147540984,NA,NA,NA,NA
"11527","LOC111121373",16.2,37,59.6,230.6,183.6,80,2.28395061728395,3.67901234567901,14.2345679012346,11.3333333333333,4.93827160493827
"11528","LOC111121374",14.5,17,31,1,NA,NA,1.17241379310345,2.13793103448276,0.0689655172413793,NA,NA
"11529","LOC111121375",148,207,320,103,31,8,1.39864864864865,2.16216216216216,0.695945945945946,0.209459459459459,0.0540540540540541
"11530","LOC111121376",86,95,64,65,66,53,1.1046511627907,0.744186046511628,0.755813953488372,0.767441860465116,0.616279069767442
"11531","LOC111121377",6,9,6,10,8,7,1.5,1,1.66666666666667,1.33333333333333,1.16666666666667
"11532","LOC111121380",81,94,140,73,63,93,1.16049382716049,1.72839506172839,0.901234567901235,0.777777777777778,1.14814814814815
"11533","LOC111121382",223,35,34,75,90,NA,0.15695067264574,0.152466367713004,0.336322869955157,0.403587443946188,NA
"11534","LOC111121384",158,615,921,884,NA,NA,3.89240506329114,5.82911392405063,5.59493670886076,NA,NA
"11535","LOC111121385",50,37,NA,NA,NA,NA,0.74,NA,NA,NA,NA
"11536","LOC111121387",2,2,2,8,NA,NA,1,1,4,NA,NA
"11537","LOC111121388",2,2,2,4,4,3,1,1,2,2,1.5
"11538","LOC111121389",0,0,0,12,0,2,NA,NA,NA,NA,NA
"11539","LOC111121391",25,26,24,24,31,41,1.04,0.96,0.96,1.24,1.64
"11540","LOC111121392",5,83,NA,NA,NA,NA,16.6,NA,NA,NA,NA
"11541","LOC111121393",8,12,15,21,19,20,1.5,1.875,2.625,2.375,2.5
"11542","LOC111121395",12.6666666666667,33,40,55,47,44,2.60526315789474,3.15789473684211,4.34210526315789,3.71052631578947,3.47368421052632
"11543","LOC111121397",41,166,58,154,NA,NA,4.04878048780488,1.41463414634146,3.75609756097561,NA,NA
"11544","LOC111121398",72,86,42,45,39,37,1.19444444444444,0.583333333333333,0.625,0.541666666666667,0.513888888888889
"11545","LOC111121399",583,408,597,NA,NA,NA,0.699828473413379,1.02401372212693,NA,NA,NA
"11546","LOC111121400",109,270,271,122,163,269,2.47706422018349,2.48623853211009,1.11926605504587,1.4954128440367,2.46788990825688
"11547","LOC111121402",46,49,40,NA,NA,NA,1.06521739130435,0.869565217391304,NA,NA,NA
"11548","LOC111121405",6.85714285714286,7.14285714285714,22.7142857142857,2.85714285714286,2.14285714285714,3,1.04166666666667,3.3125,0.416666666666667,0.3125,0.4375
"11549","LOC111121408",256,324,296,347,225,272,1.265625,1.15625,1.35546875,0.87890625,1.0625
"11550","LOC111121409",170,297,174,NA,NA,NA,1.74705882352941,1.02352941176471,NA,NA,NA
"11551","LOC111121410",365,642,421,263,176,325,1.75890410958904,1.15342465753425,0.720547945205479,0.482191780821918,0.89041095890411
"11552","LOC111121412",3,2.33333333333333,5.66666666666667,5,1.33333333333333,2,0.777777777777778,1.88888888888889,1.66666666666667,0.444444444444444,0.666666666666667
"11553","LOC111121413",341,3643,517,557,553,NA,10.683284457478,1.51612903225806,1.63343108504399,1.6217008797654,NA
"11554","LOC111121414",3,2,3,2,2,2,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667
"11555","LOC111121415",32,31,10.8,8,NA,NA,0.96875,0.3375,0.25,NA,NA
"11556","LOC111121416",2,7,43,NA,NA,NA,3.5,21.5,NA,NA,NA
"11557","LOC111121417",43,217,332,423,380,198,5.04651162790698,7.72093023255814,9.83720930232558,8.83720930232558,4.6046511627907
"11558","LOC111121418",35,86,73,98,94,88,2.45714285714286,2.08571428571429,2.8,2.68571428571429,2.51428571428571
"11559","LOC111121419",71,93,NA,NA,NA,NA,1.30985915492958,NA,NA,NA,NA
"11560","LOC111121420",24,28,23,34.2,52.4,30,1.16666666666667,0.958333333333333,1.425,2.18333333333333,1.25
"11561","LOC111121421",214,348,1852,NA,NA,NA,1.62616822429907,8.65420560747664,NA,NA,NA
"11562","LOC111121423",20,112,28,47,52,25,5.6,1.4,2.35,2.6,1.25
"11563","LOC111121426",8,14,22,20,7,9,1.75,2.75,2.5,0.875,1.125
"11564","LOC111121427",47,46.6666666666667,36.3333333333333,54.6666666666667,54.3333333333333,48,0.99290780141844,0.773049645390071,1.16312056737589,1.15602836879433,1.02127659574468
"11565","LOC111121429",81,661,1316,NA,NA,NA,8.16049382716049,16.2469135802469,NA,NA,NA
"11566","LOC111121431",5,15,29,24,20,43,3,5.8,4.8,4,8.6
"11567","LOC111121432",45,92,59,123,123,33,2.04444444444444,1.31111111111111,2.73333333333333,2.73333333333333,0.733333333333333
"11568","LOC111121435",46,30,34,30,22,20,0.652173913043478,0.739130434782609,0.652173913043478,0.478260869565217,0.434782608695652
"11569","LOC111121436",60,107,110,83,80,88,1.78333333333333,1.83333333333333,1.38333333333333,1.33333333333333,1.46666666666667
"11570","LOC111121437",65.5,120,47,56,111,40,1.83206106870229,0.717557251908397,0.854961832061069,1.69465648854962,0.610687022900763
"11571","LOC111121439",105,187,185,NA,NA,NA,1.78095238095238,1.76190476190476,NA,NA,NA
"11572","LOC111121440",11,25,63,NA,NA,NA,2.27272727272727,5.72727272727273,NA,NA,NA
"11573","LOC111121441",298,261,120,364,396,92,0.875838926174497,0.402684563758389,1.22147651006711,1.32885906040268,0.308724832214765
"11574","LOC111121442",464,938,1398,NA,NA,NA,2.02155172413793,3.01293103448276,NA,NA,NA
"11575","LOC111121443",24,16,19,24,36,18,0.666666666666667,0.791666666666667,1,1.5,0.75
"11576","LOC111121444",38,138,170,71,78,55,3.63157894736842,4.47368421052632,1.86842105263158,2.05263157894737,1.44736842105263
"11577","LOC111121446",5,5,3,3,3,4,1,0.6,0.6,0.6,0.8
"11578","LOC111121447",71,126,87.5,84.5,85.5,100.5,1.77464788732394,1.23239436619718,1.19014084507042,1.20422535211268,1.41549295774648
"11579","LOC111121448",39,62,75,33,53,141,1.58974358974359,1.92307692307692,0.846153846153846,1.35897435897436,3.61538461538462
"11580","LOC111121449",1,19,25,27,NA,NA,19,25,27,NA,NA
"11581","LOC111121450",100,350,NA,NA,NA,NA,3.5,NA,NA,NA,NA
"11582","LOC111121452",68,92,69,65,63,109,1.35294117647059,1.01470588235294,0.955882352941177,0.926470588235294,1.60294117647059
"11583","LOC111121455",22,33,NA,NA,NA,NA,1.5,NA,NA,NA,NA
"11584","LOC111121456",176,228,310,478,NA,NA,1.29545454545455,1.76136363636364,2.71590909090909,NA,NA
"11585","LOC111121457",22,39,13,14,16,12,1.77272727272727,0.590909090909091,0.636363636363636,0.727272727272727,0.545454545454545
"11586","LOC111121459",12,19,19,6,14,15,1.58333333333333,1.58333333333333,0.5,1.16666666666667,1.25
"11587","LOC111121460",6,19,17,NA,NA,NA,3.16666666666667,2.83333333333333,NA,NA,NA
"11588","LOC111121462",76,81,83,NA,NA,NA,1.06578947368421,1.09210526315789,NA,NA,NA
"11589","LOC111121466",91,91,91,NA,NA,NA,1,1,NA,NA,NA
"11590","LOC111121467",4,4,0,0,6,12,1,0,0,1.5,3
"11591","LOC111121468",47,90,82,27,26,28,1.91489361702128,1.74468085106383,0.574468085106383,0.553191489361702,0.595744680851064
"11592","LOC111121469",295,112,315,156,1384,NA,0.379661016949153,1.06779661016949,0.528813559322034,4.69152542372881,NA
"11593","LOC111121470",6,9,28,19,15,22,1.5,4.66666666666667,3.16666666666667,2.5,3.66666666666667
"11594","LOC111121471",3,7.66666666666667,13,15,NA,NA,2.55555555555556,4.33333333333333,5,NA,NA
"11595","LOC111121472",1397,627,362,144,179,357,0.448818897637795,0.259126700071582,0.103078024337867,0.128131710808876,0.255547602004295
"11596","LOC111121473",668,1222,496,217,229,514,1.82934131736527,0.74251497005988,0.324850299401198,0.342814371257485,0.769461077844311
"11597","LOC111121475",5,103.5,91,45,43,41,20.7,18.2,9,8.6,8.2
"11598","LOC111121476",1,1,3,2,1,7,1,3,2,1,7
"11599","LOC111121477",12,28,15,21,NA,NA,2.33333333333333,1.25,1.75,NA,NA
"11600","LOC111121479",6,6,12,10,1,NA,1,2,1.66666666666667,0.166666666666667,NA
"11601","LOC111121480",27,80,48,65,118,58,2.96296296296296,1.77777777777778,2.40740740740741,4.37037037037037,2.14814814814815
"11602","LOC111121481",135,106,62,68,43,41,0.785185185185185,0.459259259259259,0.503703703703704,0.318518518518519,0.303703703703704
"11603","LOC111121482",123,227,256,236,222,237,1.84552845528455,2.08130081300813,1.91869918699187,1.80487804878049,1.92682926829268
"11604","LOC111121483",28.3333333333333,75,36,36,26,38,2.64705882352941,1.27058823529412,1.27058823529412,0.917647058823529,1.34117647058824
"11605","LOC111121484",0,0,0,4,13,22,NA,NA,NA,NA,NA
"11606","LOC111121485",494,546,542,534,424,339,1.10526315789474,1.09716599190283,1.08097165991903,0.8582995951417,0.686234817813765
"11607","LOC111121487",156,108,55,100,83,52,0.692307692307692,0.352564102564103,0.641025641025641,0.532051282051282,0.333333333333333
"11608","LOC111121488",41,142,40,26,59,NA,3.46341463414634,0.975609756097561,0.634146341463415,1.4390243902439,NA
"11609","LOC111121490",1566,520,448,328,638,477,0.33205619412516,0.286079182630907,0.209450830140485,0.407407407407407,0.304597701149425
"11610","LOC111121491",45,35,78,32,27,30,0.777777777777778,1.73333333333333,0.711111111111111,0.6,0.666666666666667
"11611","LOC111121492",15,83,112,166,374,334,5.53333333333333,7.46666666666667,11.0666666666667,24.9333333333333,22.2666666666667
"11612","LOC111121493",548.5,282.5,280,285,293.5,294,0.515041020966272,0.510483135824977,0.519598906107566,0.535095715587967,0.536007292616226
"11613","LOC111121494",2,4,4,2,6,5,2,2,1,3,2.5
"11614","LOC111121495",253,302,251,248,289,NA,1.19367588932806,0.992094861660079,0.980237154150198,1.14229249011858,NA
"11615","LOC111121496",277,284,289,281,NA,NA,1.02527075812274,1.04332129963899,1.014440433213,NA,NA
"11616","LOC111121498",167,143,56,279,816,106,0.856287425149701,0.335329341317365,1.67065868263473,4.88622754491018,0.634730538922156
"11617","LOC111121499",75,128,72,74,62,38,1.70666666666667,0.96,0.986666666666667,0.826666666666667,0.506666666666667
"11618","LOC111121500",69,16,68,22,29,30,0.231884057971014,0.985507246376812,0.318840579710145,0.420289855072464,0.434782608695652
"11619","LOC111121501",30,41,38,22,43,216,1.36666666666667,1.26666666666667,0.733333333333333,1.43333333333333,7.2
"11620","LOC111121502",8,6,6,10,NA,NA,0.75,0.75,1.25,NA,NA
"11621","LOC111121503",234,135,NA,NA,NA,NA,0.576923076923077,NA,NA,NA,NA
"11622","LOC111121504",2163,1621,1499,1807,1777,1238,0.749422098936662,0.693018955154877,0.83541377716135,0.821544151641239,0.572353213129912
"11623","LOC111121505",13,20,41,59,64,43,1.53846153846154,3.15384615384615,4.53846153846154,4.92307692307692,3.30769230769231
"11624","LOC111121506",22,48,37,33,31,20,2.18181818181818,1.68181818181818,1.5,1.40909090909091,0.909090909090909
"11625","LOC111121507",572,318,NA,NA,NA,NA,0.555944055944056,NA,NA,NA,NA
"11626","LOC111121508",50,88,150,228,196,12,1.76,3,4.56,3.92,0.24
"11627","LOC111121509",201,961,NA,NA,NA,NA,4.78109452736318,NA,NA,NA,NA
"11628","LOC111121510",21,21,22,NA,NA,NA,1,1.04761904761905,NA,NA,NA
"11629","LOC111121511",0,133,78,51,104,103.5,NA,NA,NA,NA,NA
"11630","LOC111121513",131,89,NA,NA,NA,NA,0.679389312977099,NA,NA,NA,NA
"11631","LOC111121514",31,67,255,NA,NA,NA,2.16129032258065,8.2258064516129,NA,NA,NA
"11632","LOC111121515",634,614,276,NA,NA,NA,0.968454258675079,0.435331230283912,NA,NA,NA
"11633","LOC111121517",122,133,89,68,81,95,1.09016393442623,0.729508196721312,0.557377049180328,0.663934426229508,0.778688524590164
"11634","LOC111121519",116,194,229,485,NA,NA,1.67241379310345,1.97413793103448,4.18103448275862,NA,NA
"11635","LOC111121520",27,24,25,25,26,27,0.888888888888889,0.925925925925926,0.925925925925926,0.962962962962963,1
"11636","LOC111121522",2,81,157,111,133,104,40.5,78.5,55.5,66.5,52
"11637","LOC111121523",0,23,7,6,5,3,NA,NA,NA,NA,NA
"11638","LOC111121525",23,17,9,17,35,24,0.739130434782609,0.391304347826087,0.739130434782609,1.52173913043478,1.04347826086957
"11639","LOC111121526",65.5,88,99,127,135,206,1.34351145038168,1.51145038167939,1.93893129770992,2.06106870229008,3.14503816793893
"11640","LOC111121527",879,798,1067,360,250,341,0.907849829351536,1.21387940841866,0.409556313993174,0.284414106939704,0.387940841865757
"11641","LOC111121529",42,88,92,90,75,115,2.0952380952381,2.19047619047619,2.14285714285714,1.78571428571429,2.73809523809524
"11642","LOC111121530",80.1666666666667,167.333333333333,151,151,150.666666666667,179.333333333333,2.08731808731809,1.88357588357588,1.88357588357588,1.87941787941788,2.23700623700624
"11643","LOC111121531",13,46,28,39,14,5,3.53846153846154,2.15384615384615,3,1.07692307692308,0.384615384615385
"11644","LOC111121532",527,573,640,786,538,653,1.08728652751423,1.21442125237192,1.49146110056926,1.02087286527514,1.23908918406072
"11645","LOC111121533",57,201,254,191,872,NA,3.52631578947368,4.45614035087719,3.35087719298246,15.2982456140351,NA
"11646","LOC111121534",57,123,169,NA,NA,NA,2.15789473684211,2.96491228070175,NA,NA,NA
"11647","LOC111121536",3,3,0,8,20,15,1,0,2.66666666666667,6.66666666666667,5
"11648","LOC111121537",10.5,18,11.5,3,1.5,1.5,1.71428571428571,1.0952380952381,0.285714285714286,0.142857142857143,0.142857142857143
"11649","LOC111121538",73,93,145,238,121,93,1.27397260273973,1.98630136986301,3.26027397260274,1.65753424657534,1.27397260273973
"11650","LOC111121539",247,248,438,616,828,NA,1.00404858299595,1.77327935222672,2.49392712550607,3.35222672064777,NA
"11651","LOC111121540",12,32,123,NA,NA,NA,2.66666666666667,10.25,NA,NA,NA
"11652","LOC111121541",34,1381,627,2171,NA,NA,40.6176470588235,18.4411764705882,63.8529411764706,NA,NA
"11653","LOC111121542",3,3,3,3,3,3,1,1,1,1,1
"11654","LOC111121543",314,440,418,343,255,204,1.40127388535032,1.3312101910828,1.09235668789809,0.812101910828026,0.64968152866242
"11655","LOC111121544",281,353,519,447,405,404,1.25622775800712,1.84697508896797,1.59074733096085,1.44128113879004,1.43772241992883
"11656","LOC111121545",473,521,430,443,472,432,1.1014799154334,0.909090909090909,0.936575052854123,0.997885835095137,0.913319238900634
"11657","LOC111121546",25,26,26,34,45,36,1.04,1.04,1.36,1.8,1.44
"11658","LOC111121547",464,441,445,1536,487,492,0.950431034482759,0.959051724137931,3.31034482758621,1.04956896551724,1.06034482758621
"11659","LOC111121548",82,63.5,55.5,36,22,22,0.774390243902439,0.676829268292683,0.439024390243902,0.268292682926829,0.268292682926829
"11660","LOC111121549",31,115,46,42,33,40,3.70967741935484,1.48387096774194,1.35483870967742,1.06451612903226,1.29032258064516
"11661","LOC111121550",460,438,432,432,NA,NA,0.952173913043478,0.939130434782609,0.939130434782609,NA,NA
"11662","LOC111121551",284,316,382,459,574,788,1.11267605633803,1.34507042253521,1.61619718309859,2.02112676056338,2.77464788732394
"11663","LOC111121552",408,405,403,405,409,NA,0.992647058823529,0.987745098039216,0.992647058823529,1.00245098039216,NA
"11664","LOC111121553",430,432,430,430,NA,NA,1.0046511627907,1,1,NA,NA
"11665","LOC111121554",299,294,302,298,345,NA,0.983277591973244,1.01003344481605,0.996655518394649,1.15384615384615,NA
"11666","LOC111121555",416.5,415,414,418,NA,NA,0.99639855942377,0.993997599039616,1.00360144057623,NA,NA
"11667","LOC111121556",30,30,33,42,NA,NA,1,1.1,1.4,NA,NA
"11668","LOC111121557",194,203,207,224,226,NA,1.04639175257732,1.06701030927835,1.15463917525773,1.16494845360825,NA
"11669","LOC111121558",476,477,706.5,640,NA,NA,1.00210084033613,1.48424369747899,1.34453781512605,NA,NA
"11670","LOC111121559",278,282,NA,NA,NA,NA,1.01438848920863,NA,NA,NA,NA
"11671","LOC111121560",546,1360,1355,834,NA,NA,2.49084249084249,2.48168498168498,1.52747252747253,NA,NA
"11672","LOC111121561",31,31,31,NA,NA,NA,1,1,NA,NA,NA
"11673","LOC111121563",0.5,5,5.5,2,2.5,2.5,10,11,4,5,5
"11674","LOC111121564",204,310,705,472,475,799,1.51960784313725,3.45588235294118,2.31372549019608,2.32843137254902,3.91666666666667
"11675","LOC111121567",6,22,18,12,NA,NA,3.66666666666667,3,2,NA,NA
"11676","LOC111121568",29,26,4,2,7,17,0.896551724137931,0.137931034482759,0.0689655172413793,0.241379310344828,0.586206896551724
"11677","LOC111121569",395,139,122,NA,NA,NA,0.351898734177215,0.308860759493671,NA,NA,NA
"11678","LOC111121573",162,46,56,83,108,129,0.283950617283951,0.345679012345679,0.512345679012346,0.666666666666667,0.796296296296296
"11679","LOC111121575",19,27.5,28.5,27,31,NA,1.44736842105263,1.5,1.42105263157895,1.63157894736842,NA
"11680","LOC111121576",172,179,NA,NA,NA,NA,1.0406976744186,NA,NA,NA,NA
"11681","LOC111121577",78,85,21,40,35,33,1.08974358974359,0.269230769230769,0.512820512820513,0.448717948717949,0.423076923076923
"11682","LOC111121578",6,3,7,2,3,11,0.5,1.16666666666667,0.333333333333333,0.5,1.83333333333333
"11683","LOC111121579",67,67,67,68,68,NA,1,1,1.01492537313433,1.01492537313433,NA
"11684","LOC111121580",4.25,19.125,3.85714285714286,4,3,NA,4.5,0.907563025210084,0.941176470588235,0.705882352941177,NA
"11685","LOC111121582",236,409,395,NA,NA,NA,1.73305084745763,1.67372881355932,NA,NA,NA
"11686","LOC111121583",27,21,19,17,21,21,0.777777777777778,0.703703703703704,0.62962962962963,0.777777777777778,0.777777777777778
"11687","LOC111121584",47,45,57,NA,NA,NA,0.957446808510638,1.21276595744681,NA,NA,NA
"11688","LOC111121585",20,19,17,21,NA,NA,0.95,0.85,1.05,NA,NA
"11689","LOC111121586",3.66666666666667,7,5,6.33333333333333,28.3333333333333,59,1.90909090909091,1.36363636363636,1.72727272727273,7.72727272727273,16.0909090909091
"11690","LOC111121587",167,190,NA,NA,NA,NA,1.1377245508982,NA,NA,NA,NA
"11691","LOC111121589",205,252,143,755,NA,NA,1.22926829268293,0.697560975609756,3.68292682926829,NA,NA
"11692","LOC111121590",119,151,106,126,131,123,1.26890756302521,0.890756302521008,1.05882352941176,1.10084033613445,1.03361344537815
"11693","LOC111121591",21,19,209,NA,NA,NA,0.904761904761905,9.95238095238095,NA,NA,NA
"11694","LOC111121592",35,48,100,47,46,55,1.37142857142857,2.85714285714286,1.34285714285714,1.31428571428571,1.57142857142857
"11695","LOC111121593",19,16,NA,NA,NA,NA,0.842105263157895,NA,NA,NA,NA
"11696","LOC111121594",9,11,12,12,NA,NA,1.22222222222222,1.33333333333333,1.33333333333333,NA,NA
"11697","LOC111121596",22,24.5,26.5,28.5,39,48,1.11363636363636,1.20454545454545,1.29545454545455,1.77272727272727,2.18181818181818
"11698","LOC111121597",43,74,52,91,136,78,1.72093023255814,1.2093023255814,2.11627906976744,3.16279069767442,1.81395348837209
"11699","LOC111121599",28.5,7,7,10,11,10,0.245614035087719,0.245614035087719,0.350877192982456,0.385964912280702,0.350877192982456
"11700","LOC111121600",46,44,44,45,46,45,0.956521739130435,0.956521739130435,0.978260869565217,1,0.978260869565217
"11701","LOC111121601",46,436,1022,1716,974,2462,9.47826086956522,22.2173913043478,37.304347826087,21.1739130434783,53.5217391304348
"11702","LOC111121602",121,62,NA,NA,NA,NA,0.512396694214876,NA,NA,NA,NA
"11703","LOC111121603",922,802,395,328,325,313,0.869848156182213,0.428416485900217,0.355748373101952,0.352494577006508,0.339479392624729
"11704","LOC111121604",59,87,80,62,34,24,1.47457627118644,1.35593220338983,1.05084745762712,0.576271186440678,0.406779661016949
"11705","LOC111121605",121,170,393,125,1,NA,1.40495867768595,3.24793388429752,1.03305785123967,0.00826446280991736,NA
"11706","LOC111121607",19,36,37,31,NA,NA,1.89473684210526,1.94736842105263,1.63157894736842,NA,NA
"11707","LOC111121608",89,170,146,NA,NA,NA,1.91011235955056,1.64044943820225,NA,NA,NA
"11708","LOC111121609",10,16,14,NA,NA,NA,1.6,1.4,NA,NA,NA
"11709","LOC111121610",23,157,NA,NA,NA,NA,6.82608695652174,NA,NA,NA,NA
"11710","LOC111121613",182,119,203,240,236,385,0.653846153846154,1.11538461538462,1.31868131868132,1.2967032967033,2.11538461538462
"11711","LOC111121616",261,282,485,1277,262,124,1.08045977011494,1.85823754789272,4.89272030651341,1.00383141762452,0.475095785440613
"11712","LOC111121617",520,538,407,337,1042,NA,1.03461538461538,0.782692307692308,0.648076923076923,2.00384615384615,NA
"11713","LOC111121620",53,57,4,NA,NA,NA,1.07547169811321,0.0754716981132075,NA,NA,NA
"11714","LOC111121622",15,10,9,7,7,7,0.666666666666667,0.6,0.466666666666667,0.466666666666667,0.466666666666667
"11715","LOC111121623",31,19,53,30,44,44,0.612903225806452,1.70967741935484,0.967741935483871,1.41935483870968,1.41935483870968
"11716","LOC111121624",15,9,18,8,11,NA,0.6,1.2,0.533333333333333,0.733333333333333,NA
"11717","LOC111121625",24,16,3,2,0,0,0.666666666666667,0.125,0.0833333333333333,0,0
"11718","LOC111121627",41,48,32,27,10,NA,1.17073170731707,0.780487804878049,0.658536585365854,0.24390243902439,NA
"11719","LOC111121630",42,80,77.5,88,138,183,1.9047619047619,1.8452380952381,2.0952380952381,3.28571428571429,4.35714285714286
"11720","LOC111121632",76,63,27,24,40,38,0.828947368421053,0.355263157894737,0.315789473684211,0.526315789473684,0.5
"11721","LOC111121633",1,1,2,10,4,5,1,2,10,4,5
"11722","LOC111121635",7,52,94,132,108,115,7.42857142857143,13.4285714285714,18.8571428571429,15.4285714285714,16.4285714285714
"11723","LOC111121639",43,148,118,39,27,30,3.44186046511628,2.74418604651163,0.906976744186046,0.627906976744186,0.697674418604651
"11724","LOC111121644",4,2,2,3,11,5,0.5,0.5,0.75,2.75,1.25
"11725","LOC111121645",126,250,151,70,63,13,1.98412698412698,1.1984126984127,0.555555555555556,0.5,0.103174603174603
"11726","LOC111121646",88,167,169,82,NA,NA,1.89772727272727,1.92045454545455,0.931818181818182,NA,NA
"11727","LOC111121647",221,121,147,156,115,119,0.547511312217195,0.665158371040724,0.705882352941177,0.520361990950226,0.538461538461538
"11728","LOC111121648",53,8,8,NA,NA,NA,0.150943396226415,0.150943396226415,NA,NA,NA
"11729","LOC111121649",2621,1510,NA,NA,NA,NA,0.576115986264784,NA,NA,NA,NA
"11730","LOC111121650",194,227,211,51,NA,NA,1.17010309278351,1.08762886597938,0.262886597938144,NA,NA
"11731","LOC111121651",15,19,32,19,32.5,27,1.26666666666667,2.13333333333333,1.26666666666667,2.16666666666667,1.8
"11732","LOC111121652",29888,16868,NA,NA,NA,NA,0.564373661670236,NA,NA,NA,NA
"11733","LOC111121653",110,236,223,191,220,243,2.14545454545455,2.02727272727273,1.73636363636364,2,2.20909090909091
"11734","LOC111121654",156,255,605,307,481,416,1.63461538461538,3.87820512820513,1.96794871794872,3.08333333333333,2.66666666666667
"11735","LOC111121655",16,26,49.5,81.1666666666667,78.3333333333333,46.5,1.625,3.09375,5.07291666666667,4.89583333333333,2.90625
"11736","LOC111121658",97,108,130,115,113,126,1.11340206185567,1.34020618556701,1.18556701030928,1.16494845360825,1.29896907216495
"11737","LOC111121659",37,52,44,44,36,35,1.40540540540541,1.18918918918919,1.18918918918919,0.972972972972973,0.945945945945946
"11738","LOC111121660",63,1511,589,2193,NA,NA,23.984126984127,9.34920634920635,34.8095238095238,NA,NA
"11739","LOC111121661",32,34,43,7,NA,NA,1.0625,1.34375,0.21875,NA,NA
"11740","LOC111121662",15,32,35,23,10,29,2.13333333333333,2.33333333333333,1.53333333333333,0.666666666666667,1.93333333333333
"11741","LOC111121665",2,0,3,10,NA,NA,0,1.5,5,NA,NA
"11742","LOC111121666",79,73,101,111,43,90,0.924050632911392,1.27848101265823,1.40506329113924,0.544303797468354,1.13924050632911
"11743","LOC111121667",439,1022,689,NA,NA,NA,2.32801822323462,1.56947608200456,NA,NA,NA
"11744","LOC111121668",30,39,30,30,NA,NA,1.3,1,1,NA,NA
"11745","LOC111121671",11,5,16,NA,NA,NA,0.454545454545455,1.45454545454545,NA,NA,NA
"11746","LOC111121672",16.3333333333333,43.3333333333333,25,33,61,26,2.6530612244898,1.53061224489796,2.02040816326531,3.73469387755102,1.59183673469388
"11747","LOC111121674",46,79,42,23,47,118,1.71739130434783,0.91304347826087,0.5,1.02173913043478,2.56521739130435
"11748","LOC111121675",81,67,44,56,66,44,0.827160493827161,0.54320987654321,0.691358024691358,0.814814814814815,0.54320987654321
"11749","LOC111121677",10,29,NA,NA,NA,NA,2.9,NA,NA,NA,NA
"11750","LOC111121678",15,18,10,8,8,8,1.2,0.666666666666667,0.533333333333333,0.533333333333333,0.533333333333333
"11751","LOC111121679",840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11752","LOC111121680",650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11753","LOC111121681",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11754","LOC111121683",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11755","LOC111121684",644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11756","LOC111121685",149,676,NA,NA,NA,NA,4.53691275167785,NA,NA,NA,NA
"11757","LOC111121686",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11758","LOC111121687",604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11759","LOC111121688",3761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11760","LOC111121689",1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11761","LOC111121690",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11762","LOC111121691",8926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11763","LOC111121692",886,836,5015,NA,NA,NA,0.943566591422122,5.66027088036117,NA,NA,NA
"11764","LOC111121694",721,528,1944,NA,NA,NA,0.732316227461859,2.69625520110957,NA,NA,NA
"11765","LOC111121695",593,564,11531,NA,NA,NA,0.951096121416526,19.4451939291737,NA,NA,NA
"11766","LOC111121701",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11767","LOC111121704",54,29.5,20,11.5,10,15,0.546296296296296,0.37037037037037,0.212962962962963,0.185185185185185,0.277777777777778
"11768","LOC111121707",186,222,201,194,239,251,1.19354838709677,1.08064516129032,1.04301075268817,1.28494623655914,1.3494623655914
"11769","LOC111121708",198,200,197,197,197,197,1.01010101010101,0.994949494949495,0.994949494949495,0.994949494949495,0.994949494949495
"11770","LOC111121709",247,250,234,274,323,305,1.01214574898785,0.947368421052632,1.10931174089069,1.30769230769231,1.23481781376518
"11771","LOC111121710",55,55,65,81,111,84,1,1.18181818181818,1.47272727272727,2.01818181818182,1.52727272727273
