"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"6891","LOC111113390",26,35.3333333333333,124,36.6666666666667,44.6666666666667,36.6666666666667,0.306730267422475,1.56218502758355,0.343771539102824,0.54113097326132,0.343771539102824
"6892","LOC111113391",22,607,213,627,NA,NA,3.31748633770118,2.27024971235111,3.3499040872746,NA,NA
"6893","LOC111113394",6,13,2,3,6,16,0.773189888233482,-1.09861228866811,-0.693147180559945,0,0.980829253011726
"6894","LOC111113396",81,30,44,NA,NA,NA,-0.993251773010283,-0.610259520754178,NA,NA,NA
"6895","LOC111113397",204,175,222,143,88,100,-0.153334019920702,0.084557388028063,-0.355275363584309,-0.84078317936601,-0.712949807856125
"6896","LOC111113398",51,168,153,85,122,472,1.19213834667893,1.09861228866811,0.510825623765991,0.872195412008931,2.22515335286123
"6897","LOC111113399",160,123,154,137,67,76,-0.262989459861409,-0.0382212128201977,-0.155192889405702,-0.870481195842861,-0.744440474947496
"6898","LOC111113400",15,224,114,NA,NA,NA,2.70359585075283,2.02814824729229,NA,NA,NA
"6899","LOC111113403",32.75,178,NA,NA,NA,NA,1.69288058821082,NA,NA,NA,NA
"6900","LOC111113404",163,96,102,127,68,92,-0.529402009338926,-0.468777387522491,-0.249563114348171,-0.874242495630656,-0.571961623757722
"6901","LOC111113405",181,113,209,243,219,160,-0.471109212553485,0.143837220698985,0.294564412074723,0.190574698550675,-0.123323216031999
"6902","LOC111113406",182,11,22,20,91,NA,-2.80611141427842,-2.11296423371848,-2.2082744135228,-0.693147180559945,NA
"6903","LOC111113407",13,26,15,22,15,7,0.693147180559945,0.143100843640673,0.526093095896779,0.143100843640673,-0.619039208406224
"6904","LOC111113408",225,309,163,92,162,124.5,0.317240874693325,-0.322350201397658,-0.89431182515538,-0.328504066972036,-0.591794686299658
"6905","LOC111113409",127,46,37,211,350,274,-1.0155456899695,-1.23326917381437,0.507671047017475,1.01374606802487,0.768941019929479
"6906","LOC111113410",240,208,272,NA,NA,NA,-0.143100843640673,0.125163142954006,NA,NA,NA
"6907","LOC111113411",9.33333333333333,35,43.3333333333333,29,NA,NA,1.32175583998232,1.53532994028038,1.13370360847938,NA,NA
"6908","LOC111113412",201,192,10,5,35,79,-0.0458095360312942,-3.00071981506503,-3.69386699562498,-1.74795684656966,-0.933857055592054
"6909","LOC111113415",29,73,28,16,16,16,0.923163611161917,-0.0350913198112701,-0.594707107746693,-0.594707107746693,-0.594707107746693
"6910","LOC111113416",5.8,17,28,81,53,27,1.07535542650384,1.57434659262283,2.63659123712007,2.21243399599975,1.53797894845196
"6911","LOC111113417",31.5,35,56,29,26,7,0.105360515657826,0.575364144903562,-0.0826917158451134,-0.191891007810105,-1.50407739677627
"6912","LOC111113418",57.5,43.5,41.5,51,45.5,39,-0.279024009708666,-0.326091520566652,-0.119959315078979,-0.2340726218464,-0.388223301673658
"6913","LOC111113419",68,43,76,NA,NA,NA,-0.458307589482544,0.111225635110224,NA,NA,NA
"6914","LOC111113421",515,503.5,NA,NA,NA,NA,-0.0225831885051192,NA,NA,NA,NA
"6915","LOC111113423",25,64,NA,NA,NA,NA,0.940007258491471,NA,NA,NA,NA
"6916","LOC111113424",71,32,51,24,13,3,-0.796943974241589,-0.33085424431699,-1.08462604669337,-1.69773051957978,-3.16406758837321
"6917","LOC111113426",37,17,13,14,30,42,-0.777704568588008,-1.04596855518269,-0.971860583028966,-0.209720530982069,0.126751705639144
"6918","LOC111113427",30,51,91,403,NA,NA,0.53062825106217,1.10966212485469,2.59773918028453,NA,NA
"6919","LOC111113428",5,52.2222222222222,146.714285714286,202,NA,NA,2.34607020493378,3.37904914843914,3.6988297849671,NA,NA
"6920","LOC111113429",23,85,66,51,41,32,1.30715704056117,1.05416052609728,0.796331416795176,0.578077850775158,0.330241686870577
"6921","LOC111113434",7,71,52,96,NA,NA,2.316769727986,2.00533356952611,2.61843804241252,NA,NA
"6922","LOC111113435",34,29,50,46,NA,NA,-0.159064694629687,0.385662480811985,0.302280871872934,NA,NA
"6923","LOC111113444",119,121,121,119,117,123,0.0166670524852116,0.0166670524852116,0,-0.0169495583137733,0.0330608622608882
"6924","LOC111113445",121,120,125,NA,NA,NA,-0.00829880281469507,0.0325231917055599,NA,NA,NA
"6925","LOC111113446",158,497,513,726,700,335,1.14599499306966,1.1776808121438,1.52495498179783,1.48848530201644,0.7515354987981
"6926","LOC111113447",26,54,58,63,56,39,0.730887508542792,0.802346472524937,0.885038188370051,0.767255152713667,0.405465108108164
"6927","LOC111113448",45,49,NA,NA,NA,NA,0.0851578083403068,NA,NA,NA,NA
"6928","LOC111113449",14.5,56,NA,NA,NA,NA,1.35120304130862,NA,NA,NA,NA
"6929","LOC111113450",44,55,54,70,62,NA,0.22314355131421,0.204794412646013,0.464305608131098,0.34294475112683,NA
"6930","LOC111113451",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6931","LOC111113452",42,51,55,NA,NA,NA,0.194156014440957,0.269663566949103,NA,NA,NA
"6932","LOC111113453",6,23,23,17,10,65,1.34373474670109,1.34373474670109,1.04145387482816,0.510825623765991,2.38262780066758
"6933","LOC111113454",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6934","LOC111113466",25,199,65,NA,NA,NA,2.07442899985629,0.955511445027436,NA,NA,NA
"6935","LOC111113467",56,71,77,NA,NA,NA,0.237328186306166,0.318453731118535,NA,NA,NA
"6936","LOC111113468",62,46,NA,NA,NA,NA,-0.298492988555997,NA,NA,NA,NA
"6937","LOC111113469",7,16,49,36,32,43,0.826678573184468,1.94591014905531,1.6376087894008,1.51982575374441,1.81528996663825
"6938","LOC111113470",42,129,27,NA,NA,NA,1.1221427860783,-0.441832752279039,NA,NA,NA
"6939","LOC111113471",14,6,6,8,NA,NA,-0.847297860387204,-0.847297860387204,-0.559615787935423,NA,NA
"6940","LOC111113472",19,13,32,11,8,8,-0.379489621704904,0.521296923633286,-0.54654370636807,-0.864997437486605,-0.864997437486605
"6941","LOC111113473",53,53,63,52,NA,NA,0,0.172842812839411,-0.0190481949706945,NA,NA
"6942","LOC111113474",59,59,72,66,102,144,0,0.199128675110336,0.112117298120706,0.547435369378552,0.892275855670281
"6943","LOC111113475",10,12,15,17,12,19,0.182321556793955,0.405465108108164,0.53062825106217,0.182321556793955,0.641853886172395
"6944","LOC111113492",8,15,23,15,8,17,0.628608659422374,1.05605267424931,0.628608659422374,0,0.75377180237638
"6945","LOC111113499",10,74,32,69,163,NA,2.00148000021012,1.16315080980568,1.93152141160321,2.79116510781272,NA
"6946","LOC111113503",3,9,15,9,12,15,1.09861228866811,1.6094379124341,1.09861228866811,1.38629436111989,1.6094379124341
"6947","LOC111113514",9,9,10,31,1,NA,0,0.105360515657826,1.23676262714893,-2.19722457733622,NA
"6948","LOC111113518",4,4,7,7,7,6,0,0.559615787935423,0.559615787935423,0.559615787935423,0.405465108108164
"6949","LOC111113521",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6950","LOC111113522",281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6951","LOC111113532",5,8,9,4,24,NA,0.470003629245736,0.587786664902119,-0.22314355131421,1.56861591791385,NA
"6952","LOC111113533",7,9,8,2,22,NA,0.251314428280906,0.133531392624523,-1.25276296849537,1.145132304303,NA
"6953","LOC111113542",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6954","LOC111113543",34,97,NA,NA,NA,NA,1.04835045388722,NA,NA,NA,NA
"6955","LOC111113545",6,6,6,6,13,15,0,0,0,0.773189888233482,0.916290731874155
"6956","LOC111113547",24,797,NA,NA,NA,NA,3.50280084844227,NA,NA,NA,NA
"6957","LOC111113551",410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6958","LOC111113554",11.4,36,11,14.8,17,NA,1.14990558305566,-0.0357180826020792,0.26101382536962,0.399599988655766,NA
"6959","LOC111113557",233,9,NA,NA,NA,NA,-3.25381387622948,NA,NA,NA,NA
"6960","LOC111113561",92,162,216,NA,NA,NA,0.565807758183344,0.853489830635125,NA,NA,NA
"6961","LOC111113562",9,48,122,22,NA,NA,1.67397643357167,2.60679646739704,0.893817876022097,NA,NA
"6962","LOC111113563",110,113,NA,NA,NA,NA,0.0269074529199244,NA,NA,NA,NA
"6963","LOC111113567",21,28,42,53,94,NA,0.287682072451781,0.693147180559945,0.925769475828699,1.49877234454658,NA
"6964","LOC111113568",26,28,40,35,NA,NA,0.0741079721537218,0.430782916092454,0.297251523467932,NA,NA
"6965","LOC111113571",41,92,56,45,97,57,0.808216510344733,0.311779624030842,0.093090423066012,0.861138911799075,0.329479201130242
"6966","LOC111113572",382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6967","LOC111113575",25,14,NA,NA,NA,NA,-0.579818495252942,NA,NA,NA,NA
"6968","LOC111113576",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6969","LOC111113577",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6970","LOC111113578",7,7,7,7,7,7,0,0,0,0,0
"6971","LOC111113584",23,10,119,NA,NA,NA,-0.832909122935104,1.64362927718238,NA,NA,NA
"6972","LOC111113585",1,7,17,5,4,2,1.94591014905531,2.83321334405622,1.6094379124341,1.38629436111989,0.693147180559945
"6973","LOC111113586",339,500,465,318,280,325,0.388607991041741,0.316037298206906,-0.0639487246002734,-0.191210504211201,-0.0421749250507128
"6974","LOC111113587",19,13,19,31,13,NA,-0.379489621704904,0,0.489548225318706,-0.379489621704904,NA
"6975","LOC111113588",76,48,82,NA,NA,NA,-0.45953232937844,0.0759859069779221,NA,NA,NA
"6976","LOC111113592",6.5,7.5,7.5,30.5,52,NA,0.143100843640673,0.143100843640673,1.54592450671177,2.07944154167984,NA
"6977","LOC111113595",35,23,39,13,NA,NA,-0.419853845560264,0.108213584640233,-0.990398704027877,NA,NA
"6978","LOC111113598",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6979","LOC111113602",38,21,27,22,53,162,-0.593063722002963,-0.341749293722057,-0.54654370636807,0.332705753825736,1.450010175506
"6980","LOC111113603",182,2,21,NA,NA,NA,-4.51085950651685,-2.15948424935337,NA,NA,NA
"6981","LOC111113604",11,14,7,6,NA,NA,0.241162056816888,-0.451985123743057,-0.606135803570316,NA,NA
"6982","LOC111113607",75,155,NA,NA,NA,NA,0.725937003382936,NA,NA,NA,NA
"6983","LOC111113610",179,49,NA,NA,NA,NA,-1.29556550773013,NA,NA,NA,NA
"6984","LOC111113614",373,77,28,12,NA,NA,-1.57777299779013,-2.58937390946861,-3.43667176985582,NA,NA
"6985","LOC111113615",16,10,10,15,27,12,-0.470003629245736,-0.470003629245736,-0.0645385211375712,0.523248143764548,-0.287682072451781
"6986","LOC111113622",1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6987","LOC111113626",16,18,20,20,NA,NA,0.117783035656383,0.22314355131421,0.22314355131421,NA,NA
"6988","LOC111113627",30,32,68,27,NA,NA,0.0645385211375712,0.818310323513951,-0.105360515657826,NA,NA
"6989","LOC111113628",35,46,NA,NA,NA,NA,0.273293334999681,NA,NA,NA,NA
"6990","LOC111113629",24,20,27,29,22,22,-0.182321556793955,0.117783035656383,0.189241999638528,-0.0870113769896298,-0.0870113769896298
"6991","LOC111113633",13,9,14,19,28,13,-0.367724780125317,0.0741079721537218,0.379489621704904,0.767255152713667,0
"6992","LOC111113639",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6993","LOC111113651",6,75,66,82,41,44,2.52572864430826,2.39789527279837,2.6149597780362,1.92181259747625,1.99243016469021
"6994","LOC111113657",12,32,38,43,NA,NA,0.980829253011726,1.15267950993839,1.27629346590556,NA,NA
"6995","LOC111113664",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6996","LOC111113666",118,93,209,NA,NA,NA,-0.238085131312409,0.571649627499146,NA,NA,NA
"6997","LOC111113672",9,117,85,30,85,NA,2.56494935746154,2.2454266791541,1.20397280432594,2.2454266791541,NA
"6998","LOC111113675",26,26,26,26,26,26,0,0,0,0,0
"6999","LOC111113676",26,26,26,26,NA,NA,0,0,0,NA,NA
"7000","LOC111113678",25,27,25,25,27,33,0.0769610411361284,0,0,0.0769610411361284,0.27763173659828
"7001","LOC111113680",4,4,4,5,9,1,0,0,0.22314355131421,0.810930216216329,-1.38629436111989
"7002","LOC111113688",73,137,55,NA,NA,NA,0.629521484679734,-0.28312625591592,NA,NA,NA
"7003","LOC111113690",107,37,78,15,29,49,-1.06191092181768,-0.316120007772314,-1.9647786333597,-1.30553300447543,-0.78100853635128
"7004","LOC111113692",0,161,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7005","LOC111113700",8,240,NA,NA,NA,NA,3.40119738166216,NA,NA,NA,NA
"7006","LOC111113701",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7007","LOC111113703",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7008","LOC111113709",74,71,191,138,155,455,-0.0413852161628544,0.94820833484246,0.623188591953035,0.739360023715077,1.81623232574678
"7009","LOC111113716",1,3,4,76,13,NA,1.09861228866811,1.38629436111989,4.33073334028633,2.56494935746154,NA
"7010","LOC111113717",87,51,58,NA,NA,NA,-0.534082485930258,-0.405465108108164,NA,NA,NA
"7011","LOC111113720",48.5,48,33.5,29,29.5,47.5,-0.0103627870355465,-0.370018359112417,-0.514267967956964,-0.497173534597663,-0.020834086902842
"7012","LOC111113727",149,254,66,67,NA,NA,0.533387961073077,-0.814291563919034,-0.799253686554493,NA,NA
"7013","LOC111113732",13,32,10,NA,NA,NA,0.90078654533819,-0.262364264467491,NA,NA,NA
"7014","LOC111113737",18,50,105,NA,NA,NA,1.02165124753198,1.76358859226136,NA,NA,NA
"7015","LOC111113740",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7016","LOC111113745",7,5,11,7,9,24,-0.336472236621213,0.451985123743057,0,0.251314428280906,1.23214368129263
"7017","LOC111113754",11,5,34,44,101,46,-0.78845736036427,1.12846525181779,1.38629436111989,2.21722524404289,1.43074612369072
"7018","LOC111113756",32,68,27,30,46,59,0.75377180237638,-0.169899036795397,-0.0645385211375712,0.362905493689368,0.611801541105993
"7019","LOC111113759",83,78,NA,NA,NA,NA,-0.0621317811070062,NA,NA,NA,NA
"7020","LOC111113768",83,155,37,42,87,104,0.624584509122649,-0.807922695152373,-0.68117098951323,0.0470675108579857,0.225550291344775
"7021","LOC111113779",5,0,5,75,10,NA,NA,0,2.70805020110221,0.693147180559945,NA
"7022","LOC111113786",18,11,28,NA,NA,NA,-0.492476485097794,0.441832752279039,NA,NA,NA
"7023","LOC111113788",18,145,21,NA,NA,NA,2.08636198452441,0.154150679827258,NA,NA,NA
"7024","LOC111113797",413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7025","LOC111113799",408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7026","LOC111113808",22,41,87,37,NA,NA,0.622529613345992,1.37486566529627,0.519875459285909,NA,NA
"7027","LOC111113818",14,78,36,15,3,NA,1.71765149707433,0.944461608840852,0.0689928714869514,-1.54044504094715,NA
"7028","LOC111113819",4,3,4,21,3,NA,-0.287682072451781,0,1.65822807660353,-0.287682072451781,NA
"7029","LOC111113821",53,57,48,54,49,50,0.0727593542824283,-0.0990909026442309,0.0186921330121525,-0.0784716154414952,-0.0582689081239758
"7030","LOC111113822",8,52,22,29,28,26,1.87180217690159,1.01160091167848,1.28785428830664,1.25276296849537,1.17865499634165
"7031","LOC111113827",6,6,34,NA,NA,NA,0,1.73460105538811,NA,NA,NA
"7032","LOC111113829",194,98,64,55,435,68,-0.682890680392756,-1.10897507570366,-1.26052497383086,0.807487872025356,-1.04835045388722
"7033","LOC111113831",54,218,NA,NA,NA,NA,1.39551101622481,NA,NA,NA,NA
"7034","LOC111113833",165,229,238,100,100,99,0.327776529653659,0.366325199770894,-0.500775287912489,-0.500775287912489,-0.510825623765991
"7035","LOC111113838",78,35,47,71,39,38,-0.801360765200178,-0.506561224979533,-0.0940289496482763,-0.693147180559945,-0.719122666963206
"7036","LOC111113840",13,13,19,18,21,7,0,0.379489621704904,0.325422400434628,0.479573080261886,-0.619039208406224
"7037","LOC111113845",15,9,10,38,14,21,-0.510825623765991,-0.405465108108164,0.929535958624176,-0.0689928714869514,0.336472236621213
"7038","LOC111113846",45,23,18,27,NA,NA,-0.67116827384117,-0.916290731874155,-0.510825623765991,NA,NA
"7039","LOC111113848",100,101,269,104,NA,NA,0.00995033085316809,0.989541193613748,0.0392207131532813,NA,NA
"7040","LOC111113852",59,62,102,132,88,71,0.0495969411393722,0.547435369378552,0.805264478680651,0.399799370572487,0.185142433135596
"7041","LOC111113854",36,36,40,37,40,35,0,0.105360515657826,0.0273989741881143,0.105360515657826,-0.0281708769666963
"7042","LOC111113859",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7043","LOC111113860",6,16,20,27,37,NA,0.980829253011726,1.20397280432594,1.50407739677627,1.81915844341617,NA
"7044","LOC111113861",13,11,131,NA,NA,NA,-0.167054084663166,2.31024796573961,NA,NA,NA
"7045","LOC111113865",38,11,14,15,18,31,-1.23969088692802,-0.998528830111127,-0.929535958624176,-0.747214401830221,-0.20359895524124
"7046","LOC111113872",20,60,13,NA,NA,NA,1.09861228866811,-0.430782916092454,NA,NA,NA
"7047","LOC111113880",14,44,94,53,73,68,1.145132304303,1.90423745265475,1.33123458393686,1.65140211153313,1.58045037556085
"7048","LOC111113887",41.4,103,92,156,157.4,NA,0.911448107398367,0.798507696217772,1.32657512641827,1.33550945515203,NA
"7049","LOC111113888",53,38,50,NA,NA,NA,-0.332705753825736,-0.0582689081239758,NA,NA,NA
"7050","LOC111113889",205,178,NA,NA,NA,NA,-0.141226428846323,NA,NA,NA,NA
"7051","LOC111113890",72,171,107,458,NA,NA,0.864997437486605,0.396162715445851,1.85020306509813,NA,NA
"7052","LOC111113892",530,78,NA,NA,NA,NA,-1.91616817985658,NA,NA,NA,NA
"7053","LOC111113894",102,115,108,104,112,NA,0.119959315078979,0.0571584138399486,0.0194180858571015,0.0935260580108235,NA
"7054","LOC111113895",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7055","LOC111113897",91,366,27,NA,NA,NA,1.39177382688452,-1.21502264051252,NA,NA,NA
"7056","LOC111113898",2,7,9,4,62,NA,1.25276296849537,1.50407739677627,0.693147180559945,3.43398720448515,NA
"7057","LOC111113902",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7058","LOC111113903",16,16,32,16,NA,NA,0,0.693147180559945,0,NA,NA
"7059","LOC111113905",39,13,6,2,4,65,-1.09861228866811,-1.87180217690159,-2.9704144655697,-2.27726728500976,0.510825623765991
"7060","LOC111113906",86,25,NA,NA,NA,NA,-1.23547147138531,NA,NA,NA,NA
"7061","LOC111113909",24,45,29,31,51,17,0.628608659422374,0.189241999638528,0.255933374137201,0.75377180237638,-0.344840486291729
"7062","LOC111113910",20,20,20,20,NA,NA,0,0,0,NA,NA
"7063","LOC111113911",17,33,17,18,58,15,0.663294217410264,0,0.0571584138399486,1.2272296664902,-0.125163142954006
"7064","LOC111113912",60,30,21,112,13,NA,-0.693147180559945,-1.04982212449868,0.624154309072994,-1.52939520476056,NA
"7065","LOC111113913",12,12,16,13,14,13,0,0.287682072451781,0.0800427076735364,0.154150679827258,0.0800427076735364
"7066","LOC111113914",11,12,20,12,13,55,0.0870113769896297,0.59783700075562,0.0870113769896297,0.167054084663166,1.6094379124341
"7067","LOC111113916",74,136,NA,NA,NA,NA,0.608589792531882,NA,NA,NA,NA
"7068","LOC111113917",19,43,8,7,7,NA,0.816761136527122,-0.864997437486605,-0.998528830111127,-0.998528830111127,NA
"7069","LOC111113918",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7070","LOC111113919",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7071","LOC111113921",7,6,4,5,NA,NA,-0.154150679827258,-0.559615787935423,-0.336472236621213,NA,NA
"7072","LOC111113922",44,38,32,26,26,25,-0.146603474191875,-0.318453731118535,-0.526093095896779,-0.526093095896779,-0.56531380905006
"7073","LOC111113925",18,8,8,74,44,NA,-0.810930216216329,-0.810930216216329,1.41369333530801,0.893817876022097,NA
"7074","LOC111113926",27,46,53,48,42,23,0.532804530484766,0.674455047547793,0.575364144903562,0.441832752279039,-0.160342650075179
"7075","LOC111113927",35,86,147,87,102,59,0.898999234764094,1.43508452528932,0.91056005716517,1.06962475179486,0.522189382416306
"7076","LOC111113928",46,23,22,NA,NA,NA,-0.693147180559945,-0.737598943130779,NA,NA,NA
"7077","LOC111113929",4,96,7,12,7,40,3.17805383034795,0.559615787935423,1.09861228866811,0.559615787935423,2.30258509299405
"7078","LOC111113930",74,351,34,NA,NA,NA,1.5567211302617,-0.777704568588008,NA,NA,NA
"7079","LOC111113931",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7080","LOC111113935",31,33,31,36,29,30,0.0625203569813339,0,0.149531733970964,-0.0666913744986723,-0.0327898228229908
"7081","LOC111113936",75,82,102,41,97,NA,0.0892311337279426,0.307484699747961,-0.603916046832003,0.257222864967072,NA
"7082","LOC111113937",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7083","LOC111113939",13,80,NA,NA,NA,NA,1.81707727721234,NA,NA,NA,NA
"7084","LOC111113940",63,217,NA,NA,NA,NA,1.23676262714893,NA,NA,NA,NA
"7085","LOC111113942",1,27,3,NA,NA,NA,3.29583686600433,1.09861228866811,NA,NA,NA
"7086","LOC111113943",2,6,5,7,6,17,1.09861228866811,0.916290731874155,1.25276296849537,1.09861228866811,2.14006616349627
"7087","LOC111113946",545,39,18,18,24,17,-2.6372241485336,-3.41041403676708,-3.41041403676708,-3.1227319643153,-3.46757245060703
"7088","LOC111113948",69,85,63,95,80,80,0.208544751893057,-0.0909717782057268,0.319770387003281,0.147920130076622,0.147920130076622
"7089","LOC111113950",44,55,NA,NA,NA,NA,0.22314355131421,NA,NA,NA,NA
"7090","LOC111113952",714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7091","LOC111113956",522,8,NA,NA,NA,NA,-4.1782260462028,NA,NA,NA,NA
"7092","LOC111113958",41,82,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA
"7093","LOC111113959",25,2,212,193,NA,NA,-2.52572864430826,2.13771044980381,2.04381436403668,NA,NA
"7094","LOC111113961",11,14,4,3,4,2,0.241162056816888,-1.01160091167848,-1.29928298413026,-1.01160091167848,-1.70474809223843
"7095","LOC111113966",109,119,117,143,126,147,0.0877756108823856,0.0708260525686124,0.271496748030764,0.144934024722334,0.299084704549593
"7096","LOC111113968",67,30,30,12,14,NA,-0.803495237728811,-0.803495237728811,-1.71978596960297,-1.56563528977571,NA
"7097","LOC111113970",83,60,40,40,40,45,-0.324496045574497,-0.729961153682662,-0.729961153682662,-0.729961153682662,-0.612178118026278
"7098","LOC111113980",140,54,53,50,53,51,-0.95265837604503,-0.971350509057182,-1.02961941718116,-0.971350509057182,-1.00981678988498
"7099","LOC111113982",2,8,6,5,10,6,1.38629436111989,1.09861228866811,0.916290731874155,1.6094379124341,1.09861228866811
"7100","LOC111113987",3,8,24,31,17,16,0.980829253011726,2.07944154167984,2.33537491581704,1.73460105538811,1.67397643357167
"7101","LOC111113988",24,31,NA,NA,NA,NA,0.255933374137201,NA,NA,NA,NA
"7102","LOC111113989",56,60,61,53,52,72,0.0689928714869514,0.0855221734381619,-0.0550597771830274,-0.0741079721537218,0.251314428280906
"7103","LOC111113990",59,90,100,93,NA,NA,0.422272226424546,0.527632742082372,0.455062049247537,NA,NA
"7104","LOC111113994",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7105","LOC111113995",32,41,14,31,30,11,0.247836163904581,-0.826678573184468,-0.0317486983145803,-0.0645385211375712,-1.06784063000136
"7106","LOC111113996",30,45,15,29,25,11,0.405465108108164,-0.693147180559945,-0.0339015516756813,-0.182321556793955,-1.00330210886378
"7107","LOC111113997",133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7108","LOC111114006",57,28,32,34,35,NA,-0.710846757659346,-0.577315365034824,-0.516690743218389,-0.487703206345136,NA
"7109","LOC111114010",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7110","LOC111114011",77,202,228,290,957,390.5,0.964462275547521,1.08554020710076,1.32607550112684,2.51999796959927,1.62362254742606
"7111","LOC111114012",314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7112","LOC111114013",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7113","LOC111114014",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7114","LOC111114015",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7115","LOC111114019",21,25,17,11,12,11,0.174353387144778,-0.211309093667207,-0.646627164925052,-0.559615787935423,-0.646627164925052
"7116","LOC111114021",36,26,27,8,7,17,-0.325422400434628,-0.287682072451781,-1.50407739677627,-1.6376087894008,-0.750305594399894
"7117","LOC111114027",66,88,47,41,41,81,0.287682072451781,-0.339507140316367,-0.476082675322118,-0.476082675322118,0.204794412646013
"7118","LOC111114028",11,13,15,19,13,NA,0.167054084663166,0.310154928303839,0.54654370636807,0.167054084663166,NA
"7119","LOC111114029",44,58,42,47,NA,NA,0.276253376628158,-0.0465200156348928,0.0659579677917974,NA,NA
"7120","LOC111114030",5,7,6,17,13,24,0.336472236621213,0.182321556793955,1.22377543162212,0.955511445027436,1.56861591791385
"7121","LOC111114032",19,29,NA,NA,NA,NA,0.422856850820034,NA,NA,NA,NA
"7122","LOC111114033",6,12,14,17,60,40,0.693147180559945,0.847297860387204,1.04145387482816,2.30258509299405,1.89711998488588
"7123","LOC111114035",29,3,23,25,22,12,-2.26868354131836,-0.231801614057324,-0.148420005118273,-0.276253376628158,-0.882389180198474
"7124","LOC111114036",11,10,8,13,42,24,-0.0953101798043249,-0.318453731118535,0.167054084663166,1.339774345485,0.780158557549575
"7125","LOC111114037",7,17,13,27,42,42,0.887303195000903,0.619039208406224,1.34992671694902,1.79175946922805,1.79175946922805
"7126","LOC111114038",15,8,21,15,12,20,-0.628608659422374,0.336472236621213,0,-0.22314355131421,0.287682072451781
"7127","LOC111114039",63,41,50,44,40,65,-0.429562659687225,-0.231111720963387,-0.358945092473272,-0.454255272277596,0.0312525435041045
"7128","LOC111114040",3,2,3,3,21,5,-0.405465108108164,0,0,1.94591014905531,0.510825623765991
"7129","LOC111114041",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7130","LOC111114048",37,38,37,NA,NA,NA,0.0266682470821613,0,NA,NA,NA
"7131","LOC111114050",54,34,NA,NA,NA,NA,-0.462623521948113,NA,NA,NA,NA
"7132","LOC111114052",29,27,NA,NA,NA,NA,-0.071458963982145,NA,NA,NA,NA
"7133","LOC111114053",23,63,139,173,287,NA,1.00764051046238,1.79897971720154,2.01779737856863,2.52398799983047,NA
"7134","LOC111114056",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7135","LOC111114057",421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7136","LOC111114061",23,3,3,NA,NA,NA,-2.03688192726104,-2.03688192726104,NA,NA,NA
"7137","LOC111114062",112,121,115,125,NA,NA,0.0772916743016465,0.0264332570681554,0.109814866007207,NA,NA
"7138","LOC111114066",11,17,18,9,27,15,0.435318071257845,0.492476485097794,-0.200670695462151,0.897941593205959,0.310154928303839
"7139","LOC111114067",1486,5131,11101,6002,NA,NA,1.23921262566426,2.01094724805494,1.39600480072261,NA,NA
