"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold1","fold2","fold3","fold4","fold5","fold6"
"15342","LOC111127022",18,50,109,18,16,7,0,1.02165124753198,1.80097612433298,0,-0.117783035656384,-0.944461608840851
"15343","LOC111127024",8.5,10,8.5,8.5,11,14,0,0.162518929497775,0,0,0.2578291093021,0.498991166118988
"15344","LOC111127025",208,168,NA,NA,NA,NA,0,-0.213574100298059,NA,NA,NA,NA
"15345","LOC111127026",1326,2470,1172,1302,806,632,0,0.622051258876215,-0.12345520060885,-0.0182653479772933,-0.49783842823918,-0.74103277659895
"15346","LOC111127027",35,90,45,NA,NA,NA,0,0.944461608840852,0.251314428280906,NA,NA,NA
"15347","LOC111127031",593,1009,NA,NA,NA,NA,0,0.531520621355883,NA,NA,NA,NA
"15348","LOC111127032",32.25,74,127,147,177,253,0,0.830547049962388,1.37066904321681,1.51691454353695,1.70263168933205,2.05987144548574
"15349","LOC111127034",101,134,81,43,664,NA,0,0.282719283109652,-0.220671362168821,-0.853920401147697,1.88316163263517,NA
"15350","LOC111127037",18,53,78,73,42,34,0,1.07992015565596,1.46633706879343,1.40008768325223,0.847297860387204,0.635988766719997
"15351","LOC111127040",9,6,7,6,20,19,0,-0.405465108108164,-0.251314428280906,-0.405465108108164,0.798507696217772,0.747214401830221
"15352","LOC111127041",29,31,14,11,46,29,0,0.0666913744986721,-0.728238500371215,-0.969400557188104,0.461345566502621,0
