gene_name	t_name	Predom_exp
LOC111104659	rna-XM_022438728.1	2.27439516666667
LOC111104660	rna-XM_022438726.1	0.1138815
LOC111104661	rna-XM_022438729.1	0.9395955
LOC111104662	rna-XM_022439104.1	0.128753166666667
LOC111104663	rna-XM_022438732.1	2.59278933333333
LOC111104664	rna-XR_002634935.1	0.724094833333333
LOC111104665	rna-XM_022438735.1	0.102345333333333
LOC111104666	rna-XM_022438736.1	0.423305
LOC111104667	rna-XR_002634936.1	2.08876766666667
LOC111104668	rna-XM_022438738.1	53.6806243333333
LOC111104669	rna-XM_022438739.1	62.7612748333333
LOC111104670	rna-XM_022438740.1	3.60395683333333
LOC111104671	rna-XM_022438741.1	23.9493093333333
LOC111104672	rna-XR_002634937.1	0.735153833333333
LOC111104673	rna-XR_002634938.1	21.100777
LOC111104674	rna-XM_022438744.1	0.161597666666667
LOC111104675	rna-XM_022438750.1	0.928956166666667
LOC111104676	rna-XM_022438747.1	2.534656
LOC111104677	rna-XM_022438748.1	0.187987166666667
LOC111104678	rna-XM_022438749.1	1.820432
LOC111104679	rna-XR_002634940.1	0.585452666666667
LOC111104680	rna-XM_022438751.1	2.3287345
LOC111104681	rna-XM_022438752.1	3.74653533333333
LOC111104682	rna-XM_022438753.1	0.143142833333333
LOC111104683	rna-XM_022438754.1	0.0091715
LOC111104684	rna-XM_022438759.1	0.355652166666667
LOC111104685	rna-XM_022438762.1	1.64393083333333
LOC111104686	rna-XR_002634941.1	0.465329166666667
LOC111104687	rna-XM_022438763.1	0.248868
LOC111104688	rna-XM_022438765.1	4.15196583333333
LOC111104689	rna-XM_022438768.1	1.2217445
LOC111104690	rna-XR_002634943.1	0.716838166666667
LOC111104691	rna-XM_022438773.1	8.126172
LOC111104692	rna-XM_022438774.1	0.441976166666667
LOC111104693	rna-XM_022438775.1	0.372156833333333
LOC111104694	rna-XM_022438776.1	3.22068066666667
LOC111104695	rna-XM_022438777.1	27.7337441666667
LOC111104696	rna-XM_022438778.1	15.0447738333333
LOC111104697	rna-XM_022438791.1	1.1788435
LOC111104698	rna-XM_022438779.1	12.9609545
LOC111104699	rna-XM_022438780.1	1.733657
LOC111104700	rna-XM_022438782.1	0.338849833333333
LOC111104701	rna-XM_022438784.1	1.28675866666667
LOC111104702	rna-XM_022438785.1	9.485552
LOC111104703	rna-XM_022438786.1	1.97517033333333
LOC111104704	rna-XM_022438787.1	2.40228283333333
LOC111104705	rna-XM_022438789.1	0.963629
LOC111104706	rna-XM_022438790.1	0.0353906666666667
LOC111104707	rna-XM_022438792.1	1.49560833333333
LOC111104708	rna-XM_022438793.1	0.343737
LOC111104709	rna-XM_022438794.1	0.849010166666667
LOC111104710	rna-XM_022438797.1	0.143254166666667
LOC111104711	rna-XM_022438805.1	1.53292566666667
LOC111104712	rna-XR_002634944.1	0.490196166666667
LOC111104713	rna-XM_022438806.1	6.65858816666667
LOC111104714	rna-XM_022438827.1	0.833449166666667
LOC111104715	rna-XM_022438807.1	0.550494
LOC111104716	rna-XM_022438808.1	0.5206395
LOC111104717	rna-XM_022438809.1	0.331084666666667
LOC111104718	rna-XM_022438811.1	0.0813276666666667
LOC111104719	rna-XM_022438812.1	0.0216418333333333
LOC111104720	rna-XM_022438814.1	0.0878675
LOC111104721	rna-XM_022438820.1	0.255299333333333
LOC111104722	rna-XM_022438821.1	0.0153428333333333
LOC111104723	rna-XR_002634945.1	0.286184333333333
LOC111104724	rna-XM_022438824.1	0.0498475
LOC111104725	rna-XR_002634948.1	0.231863333333333
LOC111104726	rna-XM_022438830.1	0.0292691666666667
LOC111104727	rna-XR_002634949.1	0
LOC111104728	rna-XM_022438831.1	0.138178333333333
LOC111104729	rna-XM_022438832.1	0.130961833333333
LOC111104730	rna-XM_022438834.1	0.145212833333333
LOC111104731	rna-XM_022438835.1	0
LOC111104732	rna-XR_002634951.1	0.196259833333333
LOC111104733	rna-XR_002634952.1	0
LOC111104734	rna-XR_002634954.1	0.508462833333333
LOC111104735	rna-XM_022438837.1	0.184229166666667
LOC111104736	rna-XM_022438838.1	0.2120225
LOC111104737	rna-XM_022438841.1	1.28165366666667
LOC111104738	rna-XR_002634956.1	0.187438333333333
LOC111104739	rna-XM_022438842.1	0
LOC111104740	rna-XM_022438879.1	0.4656735
LOC111104741	rna-XM_022438844.1	0.748632166666667
LOC111104742	rna-XM_022438845.1	0.511366166666667
LOC111104743	rna-XM_022438846.1	0.409025
LOC111104744	rna-XM_022438847.1	1.17087533333333
LOC111104745	rna-XM_022438849.1	0.352116166666667
LOC111104746	rna-XM_022438851.1	0.213003166666667
LOC111104747	rna-XM_022438852.1	0.783468333333333
LOC111104748	rna-XM_022438854.1	0.0287035
LOC111104749	rna-XM_022438855.1	0.155214
LOC111104750	rna-XM_022438860.1	0.438123166666667
LOC111104751	rna-XM_022438856.1	0.994180333333333
LOC111104752	rna-XM_022438861.1	2.44707366666667
LOC111104753	rna-XM_022438863.1	2.85938083333333
LOC111104754	rna-XR_002634960.1	1.72877183333333
LOC111104755	rna-XM_022438865.1	0.290916166666667
LOC111104756	rna-XR_002634961.1	0.812940833333333
LOC111104757	rna-XM_022438867.1	0.152563333333333
LOC111104758	rna-XM_022438871.1	1.755255
LOC111104759	rna-XM_022438870.1	6.15757916666667
LOC111104760	rna-XM_022438872.1	1.7958545
LOC111104761	rna-XM_022438873.1	0.464027
LOC111104762	rna-XM_022438875.1	0.204139166666667
LOC111104763	rna-XM_022438876.1	0.10291
LOC111104764	rna-XR_002634962.1	0.0110801666666667
LOC111104765	rna-XM_022438878.1	120.70387
LOC111104766	rna-XR_002634963.1	0.293012666666667
LOC111104767	rna-XM_022438882.1	2.98434433333333
LOC111104768	rna-XM_022438883.1	0.450169833333333
LOC111104769	rna-XM_022438887.1	38.7152226666667
LOC111104770	rna-XM_022438891.1	0.3410415
LOC111104771	rna-XR_002634965.1	0.891131333333333
LOC111104772	rna-XM_022438888.1	0.128480333333333
LOC111104773	rna-XM_022438890.1	0.0740231666666667
LOC111104774	rna-XM_022438894.1	0
LOC111104775	rna-XM_022438895.1	2.87705466666667
LOC111104776	rna-XM_022438898.1	0.7496255
LOC111104777	rna-XM_022438922.1	0.256844166666667
LOC111104778	rna-XM_022438901.1	6.43476116666667
LOC111104779	rna-XM_022438902.1	8.8878535
LOC111104780	rna-XM_022438903.1	0.720269666666667
LOC111104781	rna-XM_022438905.1	1.275894
LOC111104782	rna-XM_022438906.1	2.1322635
LOC111104783	rna-XM_022438908.1	3.6394985
LOC111104784	rna-XM_022438915.1	8.59929783333333
LOC111104785	rna-XM_022438917.1	13.9916296666667
LOC111104786	rna-XM_022438918.1	0.200594166666667
LOC111104787	rna-XM_022438920.1	0.3346545
LOC111104788	rna-XM_022438921.1	0.281983833333333
LOC111104789	rna-XM_022438924.1	2.56169916666667
LOC111104790	rna-XM_022438926.1	1.07957416666667
LOC111104791	rna-XM_022438927.1	0.490853666666667
LOC111104792	rna-XM_022438929.1	1.96668633333333
LOC111104793	rna-XM_022438934.1	2.86193816666667
LOC111104794	rna-XM_022438931.1	0.7048385
LOC111104795	rna-XR_002634967.1	0.2342235
LOC111104796	rna-XM_022438933.1	0.299105166666667
LOC111104797	rna-XM_022438935.1	0.5474885
LOC111104798	rna-XM_022438936.1	3.05600983333333
LOC111104799	rna-XM_022438937.1	2.37923266666667
LOC111104800	rna-XM_022438938.1	0.0121458333333333
LOC111104801	rna-XM_022438939.1	0.456388833333333
LOC111104802	rna-XM_022438941.1	0.4016435
LOC111104803	rna-XM_022438943.1	1.71591633333333
LOC111104804	rna-XM_022438945.1	2.96077683333333
LOC111104805	rna-XM_022438946.1	3.98495583333333
LOC111104806	rna-XM_022438947.1	0.0391383333333333
LOC111104807	rna-XR_002634968.1	0
LOC111104808	rna-XR_002634970.1	0.0450356666666667
LOC111104809	rna-XM_022438957.1	0.8477485
LOC111104810	rna-XR_002634971.1	0.0658336666666667
LOC111104811	rna-XR_002634973.1	0.097314
LOC111104812	rna-XM_022438948.1	0.383028333333333
LOC111104813	rna-XM_022438949.1	0.421340333333333
LOC111104814	rna-XM_022438953.1	11.116685
LOC111104815	rna-XM_022438954.1	0.2149135
LOC111104816	rna-XM_022438955.1	0.293062666666667
LOC111104817	rna-XM_022438956.1	2.1353225
LOC111104818	rna-XM_022438998.1	7.16599633333333
LOC111104819	rna-XM_022438958.1	0.020435
LOC111104820	rna-XM_022438959.1	0.346629
LOC111104821	rna-XM_022438961.1	0.396382
LOC111104822	rna-XM_022438963.1	0.1561765
LOC111104823	rna-XM_022438965.1	0.0874298333333333
LOC111104824	rna-XM_022438978.1	12.991462
LOC111104825	rna-XM_022438966.1	0.453582166666667
LOC111104826	rna-XM_022438971.1	0.618882
LOC111104827	rna-XM_022438973.1	1.709104
LOC111104828	rna-XM_022438976.1	0.1838245
LOC111104829	rna-XR_002634974.1	0.0893395
LOC111104830	rna-XM_022438979.1	0.00680283333333333
LOC111104831	rna-XM_022438980.1	0.1655305
LOC111104832	rna-XR_002634977.1	0.261878666666667
LOC111104833	gene-LOC111104833	0.316412166666667
LOC111104834	rna-XM_022438985.1	1.45523516666667
LOC111104835	rna-XM_022439131.1	4.89664066666667
LOC111104836	rna-XM_022438987.1	0.343514333333333
LOC111104837	rna-XR_002634978.1	0.2211715
LOC111104838	rna-XM_022438990.1	0.461676166666667
LOC111104839	rna-XM_022438994.1	3.833779
LOC111104840	rna-XM_022438997.1	0.0619005
LOC111104841	rna-XM_022439001.1	0.228013833333333
LOC111104842	rna-XR_002634979.1	0.015269
LOC111104843	rna-XM_022439004.1	0.434089333333333
LOC111104844	rna-XM_022439005.1	0.0870538333333333
LOC111104845	rna-XM_022439007.1	1.06388483333333
LOC111104846	rna-XM_022439008.1	1.00698266666667
LOC111104847	rna-XM_022439009.1	0.501122333333333
LOC111104848	rna-XM_022439010.1	8.64319133333333
LOC111104849	rna-XR_002634981.1	0.232531666666667
LOC111104850	rna-XM_022439011.1	25.0536291666667
LOC111104851	rna-XR_002634982.1	0.1478695
LOC111104852	rna-XM_022439012.1	8.78209716666667
LOC111104853	rna-XR_002634983.1	0.950642666666667
LOC111104854	rna-XM_022439015.1	0
LOC111104855	rna-XM_022439016.1	0
LOC111104856	rna-XM_022439017.1	0.454486166666667
LOC111104857	rna-XM_022439018.1	0.422833166666667
LOC111104858	rna-XM_022439019.1	0.527146833333333
LOC111104859	rna-XM_022439021.1	0.361106666666667
LOC111104860	rna-XM_022439023.1	0.4697035
LOC111104861	rna-XM_022439024.1	0.340898
LOC111104862	rna-XM_022439025.1	0.0213226666666667
LOC111104863	rna-XR_002634984.1	0.259607833333333
LOC111104864	rna-XM_022439026.1	2.41976016666667
LOC111104865	rna-XM_022439028.1	0.617151333333333
LOC111104866	rna-XM_022439029.1	4.87245866666667
LOC111104867	rna-XM_022439030.1	1.28174033333333
LOC111104868	rna-XM_022439031.1	0.0421481666666667
LOC111104869	rna-XM_022439032.1	0.1250765
LOC111104870	rna-XM_022439033.1	0.114496833333333
LOC111104871	rna-XR_002634985.1	0.2484085
LOC111104872	rna-XM_022439035.1	0.968219666666667
LOC111104873	rna-XM_022439037.1	1.3518275
LOC111104874	rna-XM_022439040.1	0.3286995
LOC111104875	rna-XM_022439041.1	0.0800731666666667
LOC111104876	rna-XM_022439042.1	0.134751
LOC111104877	rna-XM_022439044.1	0.1718125
LOC111104878	rna-XM_022439045.1	6.0533605
LOC111104879	rna-XM_022439046.1	0
LOC111104880	rna-XM_022439047.1	0.273385
LOC111104881	rna-XM_022439048.1	0.456967833333333
LOC111104882	rna-XM_022439049.1	0.164702333333333
LOC111104883	rna-XM_022439050.1	0.0081805
LOC111104884	rna-XM_022439052.1	0.119099166666667
LOC111104885	rna-XM_022439053.1	0
LOC111104886	rna-XM_022439054.1	0.110293666666667
LOC111104887	rna-XM_022439055.1	0.0954851666666667
LOC111104888	rna-XM_022439056.1	1.09953066666667
LOC111104889	rna-XM_022439058.1	0.0973708333333333
LOC111104890	rna-XM_022439059.1	0.147366833333333
LOC111104891	rna-XM_022439060.1	0.287806333333333
LOC111104892	rna-XM_022439061.1	0.262717333333333
LOC111104893	rna-XM_022439062.1	2.37821883333333
LOC111104894	rna-XM_022439063.1	1.16009283333333
LOC111104895	rna-XM_022439065.1	0.5122465
LOC111104896	rna-XM_022439066.1	0.051486
LOC111104897	rna-XM_022439067.1	0.106801666666667
LOC111104898	rna-XM_022439068.1	0.1836735
LOC111104899	rna-XM_022439069.1	1.28529366666667
LOC111104900	rna-XM_022439070.1	0.809812
LOC111104901	rna-XM_022439071.1	0.4771365
LOC111104902	rna-XM_022439105.1	0.139341166666667
LOC111104903	rna-XM_022439073.1	0.179704333333333
LOC111104904	rna-XM_022439074.1	0.811311333333333
LOC111104905	rna-XM_022439075.1	0.0422891666666667
LOC111104906	rna-XM_022439076.1	0.161294666666667
LOC111104907	rna-XM_022439077.1	0
LOC111104908	rna-XM_022439079.1	0.116192
LOC111104909	rna-XM_022439080.1	0.072472
LOC111104910	rna-XM_022439081.1	0
LOC111104911	rna-XM_022439082.1	1.0565635
LOC111104912	rna-XM_022439083.1	1.22080783333333
LOC111104913	rna-XM_022439084.1	0.171767666666667
LOC111104914	rna-XM_022439086.1	0.022973
LOC111104915	rna-XM_022439087.1	0
LOC111104916	gene-LOC111104916	0.2932515
LOC111104917	rna-XM_022439088.1	3.14593366666667
LOC111104918	rna-XM_022439089.1	0.229988833333333
LOC111104919	rna-XM_022439090.1	0.1136195
LOC111104920	rna-XM_022439092.1	0.074324
LOC111104921	rna-XM_022439093.1	0.0729073333333333
LOC111104922	rna-XM_022439094.1	0.2899545
LOC111104923	rna-XM_022439095.1	0.011084
LOC111104924	rna-XM_022439096.1	0.112788666666667
LOC111104925	rna-XM_022439098.1	0.0569608333333333
LOC111104926	rna-XM_022439099.1	0
LOC111104927	rna-XM_022439100.1	0
LOC111104928	rna-XM_022439101.1	0.375127666666667
LOC111104929	rna-XM_022439102.1	0.260227166666667
LOC111104930	rna-XM_022439103.1	0.4921255
LOC111104931	rna-XM_022439107.1	0.299099833333333
LOC111104932	rna-XM_022439108.1	0.0464156666666667
LOC111104933	rna-XM_022439109.1	1.898621
LOC111104934	rna-XM_022439110.1	0.0812896666666667
LOC111104935	rna-XM_022439111.1	0.0659655
LOC111104936	gene-LOC111104936	0.101209166666667
LOC111104937	rna-XM_022439113.1	0.0848821666666667
LOC111104938	rna-XM_022439114.1	0
LOC111104939	rna-XM_022439115.1	0.00137683333333333
LOC111104940	rna-XM_022439117.1	0
LOC111104941	rna-XM_022439118.1	0.0131471666666667
LOC111104942	rna-XM_022439119.1	0.0992346666666667
LOC111104943	rna-XM_022439120.1	0.138417833333333
LOC111104944	rna-XM_022439121.1	0.572090166666667
LOC111104945	rna-XM_022439122.1	0
LOC111104946	rna-XM_022439123.1	0
LOC111104947	rna-XM_022439125.1	0.119914166666667
LOC111104948	rna-XM_022439126.1	0.0757228333333333
LOC111104949	rna-XM_022439127.1	0.01797
LOC111104950	rna-XM_022439128.1	0.0169808333333333
LOC111104951	gene-LOC111104951	1.34113283333333
LOC111104952	rna-XM_022439129.1	0.128872
LOC111104953	rna-XM_022439130.1	0
LOC111104954	gene-LOC111104954	0.149676833333333
LOC111104955	rna-XM_022439132.1	0.133956
LOC111104956	rna-XM_022439133.1	0
LOC111104957	rna-XM_022439134.1	0
LOC111104958	rna-XM_022439136.1	1.18751633333333
LOC111104959	rna-XM_022439137.1	0.184575
LOC111104960	rna-XM_022439138.1	0.537432666666667
LOC111104961	rna-XM_022439139.1	0
LOC111104962	rna-XM_022439140.1	0.0599026666666667
LOC111104963	rna-XM_022439142.1	0
LOC111104964	rna-XM_022439143.1	0.202964166666667
LOC111104965	rna-XM_022439144.1	2.13281816666667
LOC111104966	rna-XM_022439145.1	2.42867533333333
LOC111104967	gene-LOC111104967	0.397734666666667
LOC111104968	gene-LOC111104968	0.383781833333333
LOC111104969	gene-LOC111104969	0.407183333333333
LOC111104970	rna-XM_022439147.1	0.066488
LOC111104971	rna-XM_022439148.1	0.0428481666666667
LOC111104972	rna-XM_022439149.1	6.92269616666667
LOC111104973	rna-XM_022439150.1	0.036818
LOC111104974	rna-XM_022439151.1	0.0081045
LOC111104975	gene-LOC111104975	0.0232641666666667
LOC111104976	rna-XM_022439153.1	0.0539706666666667
LOC111104977	rna-XM_022439154.1	0.2841225
LOC111104978	rna-XM_022439155.1	0.3148535
LOC111104979	rna-XM_022439156.1	0.339839
LOC111104980	rna-XM_022439157.1	0.664602333333333
LOC111104981	rna-XM_022439158.1	0.213017333333333
LOC111104982	gene-LOC111104982	4.38954666666667
LOC111104983	rna-XM_022439160.1	0
LOC111104984	gene-LOC111104984	0
LOC111104985	gene-LOC111104985	0.0942465
LOC111104986	rna-XM_022439161.1	0.579509833333333
LOC111104987	rna-XM_022439162.1	1.11619816666667
LOC111104988	rna-XM_022439163.1	0.180172
LOC111104989	rna-XM_022439166.1	0.132302333333333
LOC111104990	rna-XM_022439167.1	0.643418166666667
LOC111104991	rna-XM_022439168.1	0.0573225
LOC111104992	rna-XM_022439169.1	0.583684833333333
LOC111104993	rna-XM_022439171.1	0.179796833333333
LOC111104994	rna-XM_022439172.1	0.263135333333333
LOC111104995	rna-XM_022439173.1	0.2194005
LOC111104996	rna-XM_022439174.1	0.0932165
LOC111104997	rna-XM_022439175.1	0.100116166666667
LOC111104998	rna-XM_022439176.1	0.155326833333333
LOC111104999	rna-XM_022439177.1	0
LOC111105000	rna-XM_022439180.1	23.62814
LOC111105001	rna-XM_022439178.1	0
LOC111105002	gene-LOC111105002	0
LOC111105003	rna-XM_022439179.1	0.199569333333333
LOC111105004	rna-XM_022439181.1	0
LOC111105005	rna-XM_022439182.1	0
LOC111105006	rna-XM_022439183.1	0
LOC111105007	rna-XM_022439184.1	0
LOC111105008	rna-XM_022439185.1	0
LOC111105009	rna-XM_022439186.1	0
LOC111105010	rna-XM_022439187.1	0.0987555
LOC111105011	rna-XM_022439189.1	0.365294333333333
LOC111105012	rna-XM_022439190.1	0.330174333333333
LOC111105013	rna-XM_022439191.1	0.573671166666667
LOC111105014	rna-XM_022439192.1	0.0201466666666667
LOC111105015	rna-XM_022439193.1	0.4173145
LOC111105016	rna-XM_022439194.1	0.225668833333333
LOC111105017	rna-XR_002634986.1	108.949138166667
LOC111105018	rna-XM_022439195.1	0.311641333333333
LOC111105019	rna-XM_022439196.1	0.0450853333333333
LOC111105020	rna-XM_022439197.1	0.205420333333333
LOC111105021	rna-XM_022439198.1	0.185982
LOC111105022	rna-XM_022439199.1	0.1815165
LOC111105023	rna-XM_022439200.1	0
LOC111105024	rna-XM_022439201.1	3.85716866666667
LOC111105025	rna-XM_022439205.1	1.40495833333333
LOC111105026	rna-XM_022439202.1	1.56449866666667
LOC111105027	rna-XM_022439203.1	1.67398366666667
LOC111105028	rna-XM_022439204.1	1.064052
LOC111105029	rna-XM_022439206.1	2.94418666666667
LOC111105030	rna-XM_022439207.1	8.74967766666667
LOC111105031	gene-LOC111105031	0.194937
LOC111105032	rna-XM_022439208.1	0.271096
LOC111105033	rna-XM_022439209.1	0.374705166666667
LOC111105034	gene-LOC111105034	0.252641166666667
LOC111105035	rna-XM_022439222.1	16.8113565
LOC111105036	gene-LOC111105036	0.1657745
LOC111105037	gene-LOC111105037	0.010399
LOC111105038	rna-XM_022439211.1	0.230119833333333
LOC111105039	rna-XM_022439212.1	0.145742333333333
LOC111105040	rna-XM_022439213.1	0.0305896666666667
LOC111105041	rna-XM_022439214.1	0.1194885
LOC111105042	rna-XM_022439215.1	1.58162633333333
LOC111105043	rna-XM_022439217.1	0.0156741666666667
LOC111105044	rna-XM_022439218.1	0.2104945
LOC111105045	gene-LOC111105045	0.0295493333333333
LOC111105046	rna-XM_022439219.1	0.1118175
LOC111105047	rna-XM_022439220.1	0.0729881666666667
LOC111105048	rna-XM_022439221.1	0.106573833333333
LOC111105049	rna-XM_022439223.1	0.394763166666667
LOC111105050	rna-XM_022439224.1	0.0957458333333333
LOC111105051	rna-XM_022439225.1	0.128611166666667
LOC111105052	rna-XM_022439258.1	0.1678725
LOC111105053	rna-XM_022439226.1	1.1535185
LOC111105054	rna-XM_022439227.1	0.160310833333333
LOC111105055	rna-XM_022439231.1	1.60059033333333
LOC111105056	rna-XM_022439228.1	0.464378666666667
LOC111105057	rna-XM_022439229.1	0.0745441666666667
LOC111105058	rna-XM_022439230.1	0.495381333333333
LOC111105059	rna-XM_022439232.1	0.3561225
LOC111105060	rna-XM_022439233.1	0.319683333333333
LOC111105061	rna-XM_022439234.1	0.0789315
LOC111105062	rna-XM_022439235.1	0.272740666666667
LOC111105063	rna-XM_022439236.1	0.513871833333333
LOC111105064	rna-XM_022439237.1	30.8677155
LOC111105065	rna-XM_022439238.1	0.786431833333333
LOC111105066	rna-XM_022439242.1	4.64768483333333
LOC111105067	rna-XM_022439239.1	1.31816266666667
LOC111105068	rna-XM_022439240.1	1.06168883333333
LOC111105069	rna-XM_022439241.1	0.191035333333333
LOC111105070	rna-XM_022439243.1	0.066029
LOC111105071	rna-XM_022439244.1	0
LOC111105072	rna-XM_022439245.1	0.3936695
LOC111105073	rna-XM_022439246.1	0.492433166666667
LOC111105074	rna-XM_022439247.1	0.289428333333333
LOC111105075	rna-XM_022439248.1	0.424139666666667
LOC111105076	rna-XM_022439249.1	0.2421425
LOC111105077	rna-XM_022439251.1	0.1861725
LOC111105078	rna-XM_022439252.1	0.0737858333333333
LOC111105079	rna-XM_022439253.1	0.361525
LOC111105080	rna-XM_022439254.1	0.1887045
LOC111105081	rna-XM_022439255.1	0.203993833333333
LOC111105082	gene-LOC111105082	15.0507278333333
LOC111105083	rna-XM_022439256.1	2.3293635
LOC111105084	rna-XM_022439259.1	0.4828315
LOC111105085	rna-XM_022439257.1	0.313748166666667
LOC111105086	rna-XR_002634987.1	0.441741
LOC111105087	rna-XM_022439260.1	0.550460833333333
LOC111105088	rna-XM_022439261.1	0.327499
LOC111105089	rna-XM_022439262.1	0
LOC111105090	rna-XM_022439263.1	0.475656666666667
LOC111105091	rna-XM_022439264.1	1.4366935
LOC111105092	rna-XM_022439265.1	0.215979333333333
LOC111105093	rna-XM_022439266.1	0.830692666666667
LOC111105094	rna-XM_022439269.1	2.59423616666667
LOC111105095	rna-XM_022439267.1	0.8664425
LOC111105096	rna-XM_022439268.1	10.2146453333333
LOC111105097	rna-XM_022439270.1	0.0881883333333333
LOC111105098	rna-XM_022439271.1	0.067124
LOC111105099	rna-XM_022439272.1	0.098038
LOC111105100	rna-XM_022439273.1	0.0023905
LOC111105101	rna-XM_022439274.1	0.214918333333333
LOC111105102	rna-XM_022439275.1	1.1500645
LOC111105103	rna-XM_022439279.1	0.684171666666667
LOC111105104	rna-XM_022439276.1	1.05761916666667
LOC111105105	rna-XM_022439277.1	0.0947416666666667
LOC111105106	rna-XM_022439278.1	0.131657166666667
LOC111105107	rna-XM_022439280.1	0.157107833333333
LOC111105108	rna-XM_022439281.1	1.37995366666667
LOC111105109	rna-XM_022439282.1	0.649997
LOC111105110	rna-XM_022439283.1	1.01355966666667
LOC111105111	rna-XM_022439284.1	0.1915315
LOC111105112	rna-XM_022439288.1	8.91863533333333
LOC111105113	rna-XM_022439285.1	0.312908333333333
LOC111105114	rna-XM_022439286.1	0.2598875
LOC111105115	rna-XM_022439287.1	0.066561
LOC111105116	rna-XM_022439289.1	140.910834
LOC111105117	rna-XM_022439290.1	0.0662528333333333
LOC111105118	rna-XM_022439291.1	0.1888425
LOC111105119	rna-XM_022439292.1	0.326818333333333
LOC111105120	rna-XM_022439293.1	0.0801485
LOC111105121	rna-XM_022439294.1	0.0933605
LOC111105122	rna-XM_022439298.1	0.779823166666667
LOC111105123	rna-XM_022439295.1	0.509785
LOC111105124	rna-XM_022439296.1	0.326667
LOC111105125	rna-XM_022439297.1	0.173491833333333
LOC111105126	rna-XM_022439299.1	0.0558701666666667
LOC111105127	rna-XM_022439300.1	0.191416
LOC111105128	rna-XM_022439301.1	0.206475166666667
LOC111105129	rna-XM_022439302.1	2.389267
LOC111105130	rna-XM_022439303.1	0.8400625
LOC111105131	rna-XM_022439304.1	0.244751166666667
LOC111105132	rna-XM_022439305.1	0.589044333333333
LOC111105133	rna-XM_022439309.1	85.2874495
LOC111105134	rna-XM_022439306.1	8.63618
LOC111105135	rna-XM_022439307.1	0.357638
LOC111105136	rna-XM_022439308.1	1.8014085
LOC111105137	rna-XM_022439310.1	0.676405333333333
LOC111105138	rna-XM_022439311.1	0.939774333333333
LOC111105139	rna-XM_022439312.1	1.49962566666667
LOC111105140	rna-XM_022439313.1	0.0863165
LOC111105141	rna-XM_022439314.1	0.179059833333333
LOC111105142	rna-XM_022439315.1	0.07542
LOC111105143	rna-XM_022439316.1	0.508234666666667
LOC111105144	rna-XM_022439320.1	0.222316
LOC111105145	rna-XM_022439317.1	0.645810666666667
LOC111105146	rna-XM_022439318.1	0.608398666666667
LOC111105147	rna-XM_022439319.1	0.213145
LOC111105148	rna-XM_022439321.1	0.236659666666667
LOC111105149	rna-XM_022439322.1	0.994643
LOC111105150	rna-XM_022439323.1	1.96184366666667
LOC111105151	rna-XM_022439324.1	0.4195015
LOC111105152	rna-XM_022439325.1	0.184911833333333
LOC111105153	rna-XM_022439326.1	1.0375015
LOC111105154	rna-XM_022439327.1	0
LOC111105155	rna-XR_002634988.1	0.0583926666666667
LOC111105156	gene-LOC111105156	0.458874833333333
LOC111105157	rna-XM_022439328.1	0.210213833333333
LOC111105158	rna-XM_022439329.1	3.87054933333333
LOC111105159	rna-XM_022439330.1	0.0375496666666667
LOC111105160	rna-XM_022439331.1	0.233440833333333
LOC111105161	rna-XM_022439332.1	2.254097
LOC111105162	rna-XM_022439333.1	1.063444
LOC111105163	rna-XM_022439334.1	0.227768
LOC111105164	rna-XM_022439335.1	0.282635166666667
LOC111105165	rna-XM_022439338.1	55.2985683333333
LOC111105166	rna-XM_022439336.1	0.202218
LOC111105167	rna-XM_022439337.1	0.1040355
LOC111105168	rna-XM_022439339.1	0.5984145
LOC111105169	rna-XM_022439340.1	0.297878166666667
LOC111105170	rna-XM_022439341.1	9.821277
LOC111105171	rna-XM_022439342.1	0.0856533333333333
LOC111105172	rna-XM_022439345.1	0.457111333333333
LOC111105173	gene-LOC111105173	1.6851285
LOC111105174	rna-XM_022439343.1	1.45489583333333
LOC111105175	rna-XM_022439344.1	1.82626116666667
LOC111105176	rna-XM_022439346.1	1.08365883333333
LOC111105177	rna-XM_022439347.1	0.4129645
LOC111105178	rna-XM_022439348.1	0.162127666666667
LOC111105179	rna-XM_022439349.1	0.170291666666667
LOC111105180	rna-XM_022439350.1	0.213173333333333
LOC111105181	rna-XM_022439351.1	1.290621
LOC111105182	rna-XM_022439352.1	0.0243355
LOC111105183	rna-XM_022439356.1	0.457695333333333
LOC111105184	rna-XM_022439353.1	0.00419833333333333
LOC111105185	rna-XM_022439354.1	0.115950666666667
LOC111105186	rna-XM_022439355.1	0.0259466666666667
LOC111105187	rna-XM_022439357.1	0.470099833333333
LOC111105188	rna-XM_022439358.1	0.886546833333333
LOC111105189	rna-XM_022439359.1	0.4954925
LOC111105190	rna-XM_022439360.1	0.287558
LOC111105191	rna-XM_022439361.1	0.104875
LOC111105192	rna-XM_022439362.1	3.03462983333333
LOC111105193	rna-XM_022439365.1	0.0523253333333333
LOC111105194	rna-XM_022439363.1	0.204633666666667
LOC111105195	rna-XM_022439364.1	0
LOC111105196	rna-XM_022439366.1	0.382709666666667
LOC111105197	gene-LOC111105197	9.8192965
LOC111105198	rna-XM_022439367.1	1.4112165
LOC111105199	rna-XM_022439368.1	23.4771643333333
LOC111105200	rna-XM_022439369.1	0.119549333333333
