gene_name	t_name	Predom_exp
LOC111114894	rna-XM_022453422.1	31.3677076666667
LOC111114895	rna-XM_022453423.1	8.87501816666667
LOC111114896	rna-XM_022453442.1	0.382918833333333
LOC111114897	rna-XM_022453424.1	1.06886666666667
LOC111114898	rna-XM_022453425.1	0.4304345
LOC111114899	rna-XM_022453426.1	5.79282666666667
LOC111114900	rna-XM_022453430.1	1.4156395
LOC111114901	rna-XM_022453433.1	1.02385183333333
LOC111114902	rna-XM_022453443.1	4.25939533333333
LOC111114903	rna-XM_022453447.1	0.213280666666667
LOC111114904	rna-XM_022453448.1	1.87998083333333
LOC111114905	rna-XM_022453449.1	2.0948035
LOC111114906	rna-XM_022453450.1	0.782748833333333
LOC111114907	rna-XM_022453454.1	0.719971
LOC111114908	rna-XM_022453451.1	2.096358
LOC111114909	rna-XM_022453452.1	1.73863816666667
LOC111114910	rna-XM_022453453.1	1.910648
LOC111114911	rna-XM_022453456.1	1.55421583333333
LOC111114912	rna-XM_022453457.1	0.895531
LOC111114913	rna-XM_022453496.1	32.6373086666667
LOC111114914	rna-XM_022453458.1	1.475565
LOC111114915	rna-XM_022453459.1	1.58483883333333
LOC111114916	rna-XM_022453460.1	0.0799406666666667
LOC111114917	rna-XM_022453461.1	0.503453666666667
LOC111114918	rna-XM_022453464.1	1.26547016666667
LOC111114919	rna-XR_002636683.1	0.687778
LOC111114920	rna-XM_022453463.1	1.89953183333333
LOC111114921	rna-XM_022453466.1	1.141859
LOC111114922	rna-XM_022453467.1	1.02627
LOC111114923	rna-XM_022453470.1	1.157038
LOC111114924	rna-XM_022453471.1	0.754281166666667
LOC111114925	rna-XR_002636684.1	0.600689833333333
LOC111114926	rna-XM_022453476.1	0.108060166666667
LOC111114927	rna-XM_022453473.1	0.112942166666667
LOC111114928	rna-XM_022453474.1	1.23334883333333
LOC111114929	rna-XM_022453477.1	1.20097133333333
LOC111114930	rna-XM_022453480.1	0.290928666666667
LOC111114931	rna-XM_022453482.1	3.94339433333333
LOC111114932	rna-XM_022453483.1	0.873655166666667
LOC111114933	rna-XM_022453486.1	0.626091166666667
LOC111114934	rna-XM_022453488.1	1.09269266666667
LOC111114935	rna-XM_022453489.1	22.7487311666667
LOC111114936	rna-XR_002636686.1	0.110888166666667
LOC111114937	rna-XM_022453491.1	418.806563
LOC111114938	rna-XM_022453492.1	4.26268733333333
LOC111114939	rna-XM_022453497.1	2.15805366666667
LOC111114940	rna-XM_022453494.1	0.7344695
LOC111114941	rna-XM_022453495.1	0.7025935
LOC111114942	rna-XM_022453498.1	10.0703548333333
LOC111114943	rna-XM_022453499.1	2.1449045
LOC111114944	rna-XM_022453501.1	0.0160126666666667
LOC111114945	rna-XR_002636687.1	0.1952355
LOC111114946	rna-XM_022453502.1	7.47026
LOC111114947	rna-XR_002636688.1	0.741362166666667
LOC111114948	rna-XR_002636694.1	1.01440883333333
LOC111114949	rna-XM_022453503.1	0.243789333333333
LOC111114950	rna-XR_002636695.1	1.927498
LOC111114951	rna-XR_002636697.1	0.393426333333333
LOC111114952	rna-XR_002636698.1	0.173125
LOC111114953	rna-XR_002636701.1	0.183793833333333
LOC111114954	rna-XR_002636704.1	0.1224395
LOC111114955	rna-XR_002636706.1	0.8090725
LOC111114956	rna-XR_002636708.1	0.981313
LOC111114957	rna-XR_002636710.1	0.00633116666666667
LOC111114958	rna-XR_002636711.1	0.00754016666666667
LOC111114959	rna-XR_002636713.1	0.0422418333333333
LOC111114960	rna-XR_002636715.1	0.199131666666667
LOC111114961	rna-XR_002636717.1	0.0251326666666667
LOC111114962	rna-XR_002636718.1	0.506720333333333
LOC111114963	rna-XR_002636719.1	0.239972
LOC111114964	rna-XR_002636720.1	0.305948833333333
LOC111114965	rna-XM_022453505.1	1.268738
LOC111114966	rna-XM_022453506.1	3.3780365
LOC111114967	rna-XM_022453507.1	0.382737333333333
LOC111114968	rna-XM_022453511.1	1.3096335
LOC111114969	rna-XM_022453510.1	0.852929833333333
LOC111114970	gene-LOC111114970	0.0822383333333333
LOC111114971	rna-XM_022453512.1	0.136389
LOC111114972	rna-XM_022453513.1	0.848618333333333
LOC111114973	rna-XM_022453515.1	0.3219775
LOC111114974	rna-XM_022453516.1	0.623959333333333
LOC111114975	rna-XR_002636722.1	0.126585166666667
LOC111114976	rna-XM_022453517.1	0.2782865
LOC111114977	rna-XM_022453539.1	0.1625965
LOC111114978	rna-XM_022453518.1	6.65138383333333
LOC111114979	rna-XM_022453520.1	0.733115666666667
LOC111114980	rna-XM_022453525.1	1.22855133333333
LOC111114981	rna-XM_022453526.1	11.8346803333333
LOC111114982	rna-XR_002636724.1	0.406825333333333
LOC111114983	rna-XM_022453529.1	0.4182915
LOC111114984	rna-XM_022453531.1	3.81992716666667
LOC111114985	rna-XM_022453532.1	0.876143333333333
LOC111114986	rna-XM_022453534.1	20.534902
LOC111114987	rna-XM_022453541.1	0.175435833333333
LOC111114988	rna-XM_022453542.1	26.5826795
LOC111114989	rna-XM_022453543.1	0.915168333333333
LOC111114990	rna-XM_022453544.1	0.132267833333333
LOC111114991	rna-XM_022453545.1	0.5777305
LOC111114992	rna-XM_022453547.1	0.0442328333333333
LOC111114993	rna-XM_022453549.1	0.0298918333333333
LOC111114994	rna-XM_022453550.1	0.0298845
LOC111114995	rna-XM_022453553.1	0.175084833333333
LOC111114996	rna-XM_022454678.1	0.1731905
LOC111114997	rna-XM_022453554.1	0.254132666666667
LOC111114998	rna-XM_022453556.1	0.0813403333333333
LOC111114999	rna-XM_022453558.1	0.741066
LOC111115000	rna-XM_022453559.1	0.00783066666666667
LOC111115001	rna-XM_022453565.1	0
LOC111115002	rna-XM_022453580.1	0.205922
LOC111115003	rna-XM_022453567.1	0.23192
LOC111115004	rna-XM_022453568.1	0
LOC111115005	rna-XM_022453571.1	3.09985833333333
LOC111115006	rna-XM_022453575.1	0.856570333333333
LOC111115007	rna-XM_022453578.1	0
LOC111115008	rna-XM_022453579.1	19.3145143333333
LOC111115009	rna-XM_022453581.1	0.464626333333333
LOC111115010	rna-XM_022453583.1	0.312073166666667
LOC111115011	rna-XM_022453586.1	0.261485166666667
LOC111115012	rna-XM_022453587.1	0.0449435
LOC111115013	rna-XM_022453591.1	0.196898333333333
LOC111115014	rna-XM_022453588.1	3.1020595
LOC111115015	rna-XM_022453589.1	1.37274666666667
LOC111115016	rna-XM_022453590.1	0.107172166666667
LOC111115017	rna-XM_022453592.1	0.072502
LOC111115018	rna-XM_022453593.1	0.299057833333333
LOC111115019	rna-XM_022453594.1	0.0425633333333333
LOC111115020	rna-XM_022453595.1	0.183704333333333
LOC111115021	rna-XM_022453596.1	0.032925
LOC111115022	rna-XM_022453597.1	0.2293925
LOC111115023	rna-XM_022453598.1	0
LOC111115024	rna-XM_022453603.1	0.161391
LOC111115025	rna-XM_022453599.1	0
LOC111115026	rna-XR_002636727.1	0.164107
LOC111115027	rna-XM_022453607.1	0.597483166666667
LOC111115028	rna-XR_002636728.1	0.016734
LOC111115029	rna-XR_002636729.1	0.016734
LOC111115030	rna-XR_002636730.1	0
LOC111115031	rna-XR_002636731.1	0.185360333333333
LOC111115032	rna-XR_002636732.1	0.2738795
LOC111115033	rna-XM_022453608.1	0.183962833333333
LOC111115034	rna-XR_002636733.1	0.274057166666667
LOC111115035	rna-XR_002636734.1	0
LOC111115036	rna-XR_002636735.1	0.0161358333333333
LOC111115037	rna-XR_002636736.1	0
LOC111115038	rna-XR_002636737.1	0.520127333333333
LOC111115039	rna-XR_002636738.1	0.069054
LOC111115040	rna-XM_022453609.1	17.227697
LOC111115041	rna-XM_022453610.1	0.0671046666666667
LOC111115042	rna-XM_022453611.1	0.270683166666667
LOC111115043	rna-XM_022453612.1	0.211486166666667
LOC111115044	rna-XM_022453615.1	0.0081915
LOC111115045	rna-XM_022453619.1	0.2918675
LOC111115046	rna-XM_022453618.1	59.7748665
LOC111115047	rna-XM_022453620.1	0.191155666666667
LOC111115048	rna-XM_022453621.1	5.96688733333333
LOC111115049	rna-XM_022453623.1	0.117991
LOC111115050	rna-XM_022453624.1	3.112984
LOC111115051	rna-XM_022453626.1	0.400754166666667
LOC111115052	rna-XM_022453627.1	0.246670666666667
LOC111115053	rna-XR_002636739.1	0.354087333333333
LOC111115054	rna-XM_022453629.1	0.0275293333333333
LOC111115055	rna-XM_022453631.1	0
LOC111115056	rna-XM_022453633.1	0
LOC111115057	rna-XM_022453634.1	1.15308883333333
LOC111115058	rna-XM_022453635.1	5.61295516666667
LOC111115059	rna-XM_022453639.1	28.5831785
LOC111115060	rna-XM_022453636.1	5.3272385
LOC111115061	rna-XM_022453637.1	1.09017666666667
LOC111115062	rna-XM_022453638.1	0.0548768333333333
LOC111115063	rna-XM_022453640.1	0.0889031666666667
LOC111115064	rna-XM_022453641.1	2.409026
LOC111115065	rna-XM_022453645.1	36.1468841666667
LOC111115066	rna-XM_022453646.1	0.206257833333333
LOC111115067	rna-XM_022453647.1	0
LOC111115068	rna-XM_022453650.1	4.21945
LOC111115069	rna-XM_022453649.1	7.419082
LOC111115070	rna-XR_002636741.1	0.0409706666666667
LOC111115071	rna-XR_002636742.1	0
LOC111115072	rna-XM_022453651.1	11.6450643333333
LOC111115073	rna-XM_022453654.1	0.056701
LOC111115074	rna-XM_022453655.1	0.5424145
LOC111115075	rna-XM_022453656.1	0.109509333333333
LOC111115076	rna-XM_022453658.1	0.315098666666667
LOC111115077	rna-XM_022453661.1	0.135131333333333
LOC111115078	rna-XM_022453659.1	0.0852368333333333
LOC111115079	rna-XR_002636743.1	0.354671166666667
LOC111115080	rna-XM_022453660.1	16.5873725
LOC111115081	rna-XM_022453663.1	0
LOC111115082	rna-XM_022453664.1	0.0720625
LOC111115083	rna-XR_002636746.1	0
LOC111115084	rna-XR_002636749.1	0.245780833333333
LOC111115085	rna-XM_022453670.1	0.367745
LOC111115086	rna-XM_022453667.1	0.244339666666667
LOC111115087	rna-XM_022453668.1	8.04657266666667
LOC111115088	rna-XM_022453669.1	0.472836666666667
LOC111115089	rna-XR_002636752.1	0.0208686666666667
LOC111115090	rna-XM_022453671.1	0.0444456666666667
LOC111115091	rna-XM_022453673.1	0.165080666666667
LOC111115092	rna-XM_022453680.1	10.6486506666667
LOC111115093	rna-XM_022453681.1	0.403253666666667
LOC111115094	rna-XM_022453682.1	0.279144666666667
LOC111115095	rna-XM_022453683.1	5.13046766666667
LOC111115096	rna-XM_022453685.1	0.720145666666667
LOC111115097	rna-XM_022453686.1	0.2570295
LOC111115098	rna-XM_022453692.1	0.042403
LOC111115099	rna-XM_022453687.1	2.53604083333333
LOC111115100	rna-XM_022453694.1	1.108503
LOC111115101	rna-XM_022453695.1	0.295351
LOC111115102	rna-XM_022453696.1	0.098118
LOC111115103	rna-XM_022453700.1	0.359795333333333
LOC111115104	rna-XM_022453706.1	3.4600015
LOC111115105	rna-XM_022453701.1	0.0422065
LOC111115106	rna-XM_022453707.1	5.22500916666667
LOC111115107	rna-XM_022453715.1	1.90971983333333
LOC111115108	rna-XM_022453718.1	0.0251996666666667
LOC111115109	rna-XM_022453716.1	0.0477931666666667
LOC111115110	gene-LOC111115110	0.1750185
LOC111115111	rna-XM_022453717.1	0.133106666666667
LOC111115112	rna-XM_022453719.1	0.164037833333333
LOC111115113	rna-XM_022453720.1	0.163073
LOC111115114	rna-XM_022453721.1	0.657841333333333
LOC111115115	rna-XM_022453722.1	0.459015166666667
LOC111115116	rna-XM_022453723.1	0.437265166666667
LOC111115117	rna-XM_022453724.1	0.3133065
LOC111115118	rna-XM_022453725.1	3.06944583333333
LOC111115119	rna-XM_022453731.1	0
LOC111115120	rna-XM_022453728.1	0.351322833333333
LOC111115121	rna-XM_022453732.1	7.82280633333333
LOC111115122	rna-XM_022453735.1	21.7576848333333
LOC111115123	rna-XM_022453753.1	5.59636333333333
LOC111115124	rna-XM_022453748.1	8.90909716666667
LOC111115125	rna-XM_022453750.1	32.9617778333333
LOC111115126	rna-XM_022453751.1	8.45463466666667
LOC111115127	rna-XM_022453752.1	7.4169
LOC111115128	rna-XR_002636754.1	0.3364995
LOC111115129	rna-XR_002636756.1	0.431337166666667
LOC111115130	rna-XM_022453755.1	0.330240666666667
LOC111115131	rna-XM_022453756.1	0.189554166666667
LOC111115132	rna-XM_022453757.1	173.253065333333
LOC111115133	rna-XM_022453758.1	2.42425983333333
LOC111115134	rna-XM_022453759.1	3.45865416666667
LOC111115135	rna-XM_022453761.1	2.25148766666667
LOC111115136	rna-XM_022453763.1	0.113781333333333
LOC111115137	rna-XM_022453765.1	0.476031666666667
LOC111115138	rna-XM_022453767.1	1.23649916666667
LOC111115139	rna-XM_022453771.1	0.0973361666666667
LOC111115140	rna-XM_022453772.1	0.861275333333333
LOC111115141	rna-XM_022453773.1	0.507862833333333
LOC111115142	rna-XM_022453774.1	0.0769778333333333
LOC111115143	rna-XR_002636758.1	0.424570666666667
LOC111115144	rna-XM_022453775.1	0.218949666666667
LOC111115145	rna-XM_022453777.1	0.453047166666667
LOC111115146	rna-XM_022453778.1	0.530702333333333
LOC111115147	rna-XM_022453782.1	26.602125
LOC111115148	rna-XM_022453783.1	0.0404565
LOC111115149	rna-XM_022453786.1	0.384917833333333
LOC111115150	rna-XM_022453787.1	0.275879
LOC111115151	rna-XM_022453788.1	0.0244443333333333
LOC111115152	rna-XR_002636759.1	0
LOC111115153	rna-XM_022453791.1	13.0188621666667
LOC111115154	rna-XM_022453792.1	0.0361601666666667
LOC111115155	rna-XM_022453794.1	0.0763831666666667
LOC111115156	rna-XM_022453795.1	0.0480786666666667
LOC111115157	rna-XM_022453796.1	0.0429128333333333
LOC111115158	rna-XM_022453798.1	0.345260666666667
LOC111115159	rna-XM_022453799.1	0.28949
LOC111115160	rna-XR_002636761.1	0.0389261666666667
LOC111115161	rna-XM_022453802.1	0.729206166666667
LOC111115162	rna-XM_022453803.1	0.1223915
LOC111115163	rna-XM_022453804.1	0.5033565
LOC111115164	rna-XM_022453806.1	0.280710166666667
LOC111115165	rna-XM_022453807.1	0.173166333333333
LOC111115166	rna-XM_022453809.1	0.1006995
LOC111115167	rna-XM_022453812.1	39.5687585
LOC111115168	rna-XM_022453810.1	0.906326
LOC111115169	rna-XM_022453813.1	0.4551015
LOC111115170	rna-XM_022453814.1	0.0858531666666667
LOC111115171	rna-XM_022453815.1	0.922906666666667
LOC111115172	rna-XM_022453816.1	0.187131333333333
LOC111115173	rna-XM_022453817.1	0.099483
LOC111115174	rna-XR_002636763.1	0.245024666666667
LOC111115175	rna-XM_022453819.1	0.0328441666666667
LOC111115176	rna-XM_022453823.1	0.0131158333333333
LOC111115177	rna-XM_022453822.1	0.500652333333333
LOC111115178	rna-XM_022453824.1	3.01029
LOC111115179	rna-XM_022453827.1	2.16212033333333
LOC111115180	rna-XM_022453828.1	0.3551245
LOC111115181	rna-XM_022453829.1	0.121311666666667
LOC111115182	rna-XM_022453830.1	0.151687666666667
LOC111115183	rna-XM_022453833.1	13.178501
LOC111115184	rna-XM_022453834.1	2.61568733333333
LOC111115185	rna-XM_022453835.1	0.217063833333333
LOC111115186	rna-XM_022453837.1	0.229156333333333
LOC111115187	rna-XM_022453838.1	0
LOC111115188	rna-XM_022453840.1	0.0921713333333333
LOC111115189	rna-XM_022453841.1	0.0836793333333333
LOC111115190	rna-XM_022453842.1	3.0872935
LOC111115191	rna-XM_022453843.1	0.0606625
LOC111115192	rna-XM_022453845.1	0.201775333333333
LOC111115193	rna-XM_022453847.1	3.67270766666667
LOC111115194	rna-XM_022453851.1	4.35059816666667
LOC111115195	rna-XM_022453848.1	5.51120033333333
LOC111115196	rna-XM_022453849.1	0.0148603333333333
LOC111115197	rna-XM_022453850.1	0.281283
LOC111115198	rna-XM_022453853.1	0.119097166666667
LOC111115199	rna-XM_022453854.1	2.4707865
LOC111115200	rna-XR_002636765.1	0.4060345
LOC111115201	rna-XR_002636766.1	0.683440833333333
LOC111115202	rna-XM_022453859.1	0.403499166666667
LOC111115203	rna-XM_022453862.1	0.431325666666667
LOC111115204	rna-XM_022453860.1	0.9779885
LOC111115205	rna-XR_002636767.1	0.221567333333333
LOC111115206	rna-XM_022453863.1	0.102655666666667
LOC111115207	rna-XM_022453865.1	1.0806025
LOC111115208	rna-XM_022453867.1	3.25419983333333
LOC111115209	rna-XM_022453868.1	0.0709331666666667
LOC111115210	rna-XM_022453869.1	0.7451505
LOC111115211	rna-XM_022453870.1	0.0995483333333333
LOC111115212	rna-XM_022453872.1	9.188186
LOC111115213	rna-XR_002636768.1	0.474281166666667
LOC111115214	rna-XM_022453873.1	0.003107
LOC111115215	rna-XM_022453874.1	0.105921333333333
LOC111115216	rna-XM_022453875.1	0.0413138333333333
LOC111115217	rna-XM_022453877.1	0.0260955
LOC111115218	rna-XM_022453878.1	0.0221828333333333
LOC111115219	rna-XM_022453879.1	1.96290983333333
LOC111115220	rna-XM_022453881.1	2.0097245
LOC111115221	rna-XR_002636770.1	1.45961616666667
LOC111115222	rna-XM_022453882.1	0.0784896666666667
LOC111115223	rna-XM_022453883.1	0.240573
LOC111115224	rna-XM_022453887.1	15.4635548333333
LOC111115225	rna-XM_022453884.1	5.95144633333333
LOC111115226	rna-XM_022453885.1	0.1612545
LOC111115227	rna-XM_022453888.1	4.25250283333333
LOC111115228	rna-XM_022453889.1	0.0951601666666667
LOC111115229	rna-XM_022453890.1	0
LOC111115230	rna-XM_022453891.1	3.93674766666667
LOC111115231	rna-XM_022453892.1	0.476977333333333
LOC111115232	rna-XM_022453893.1	0.549756333333333
LOC111115233	rna-XM_022453894.1	0.6124635
LOC111115234	rna-XM_022453895.1	0.189272
LOC111115235	rna-XM_022453896.1	0.259193
LOC111115236	rna-XM_022453899.1	0.0284955
LOC111115237	rna-XM_022453900.1	0.193498
LOC111115238	rna-XM_022453901.1	0.200730333333333
LOC111115239	rna-XM_022453904.1	2.56652066666667
LOC111115240	rna-XR_002636771.1	0.139357333333333
LOC111115241	rna-XR_002636772.1	0.0442028333333333
LOC111115242	rna-XM_022453908.1	1.9790165
LOC111115243	rna-XR_002636773.1	0.0700415
LOC111115244	rna-XM_022453905.1	0.115613
LOC111115245	rna-XM_022453906.1	0.4368395
LOC111115246	rna-XM_022453907.1	0.243349666666667
LOC111115247	rna-XM_022453909.1	21.0483365
LOC111115248	rna-XM_022453910.1	0.7427945
LOC111115249	rna-XM_022453911.1	6.6941445
LOC111115250	rna-XM_022453912.1	0.284370666666667
LOC111115251	rna-XM_022453913.1	0.230005833333333
LOC111115252	rna-XM_022453915.1	0.035247
LOC111115253	rna-XM_022453920.1	1.039392
LOC111115254	rna-XM_022453916.1	0.0390461666666667
LOC111115255	rna-XM_022453917.1	0.368073166666667
LOC111115256	rna-XM_022453921.1	0.717738833333333
LOC111115257	rna-XM_022453924.1	0.736786
LOC111115258	rna-XM_022453925.1	0.130913666666667
LOC111115259	rna-XM_022453926.1	0.191800166666667
LOC111115260	rna-XM_022453933.1	0.777335666666667
LOC111115261	rna-XM_022453937.1	1.0572255
LOC111115262	rna-XM_022453939.1	0.0701738333333333
LOC111115263	rna-XM_022453940.1	0.0803891666666667
LOC111115264	rna-XM_022453941.1	0.0722321666666667
LOC111115265	rna-XM_022453944.1	0.1660895
LOC111115266	rna-XM_022453945.1	0.653196666666667
LOC111115267	rna-XM_022453946.1	0.0695851666666667
LOC111115268	rna-XM_022453947.1	0.0438871666666667
LOC111115269	rna-XM_022453951.1	2.33804316666667
LOC111115270	rna-XM_022453948.1	0.0572435
LOC111115271	rna-XM_022453949.1	6.16358383333333
LOC111115272	rna-XM_022453950.1	0.0111306666666667
LOC111115273	rna-XM_022453955.1	1.56210633333333
LOC111115274	rna-XM_022453956.1	0.455883666666667
LOC111115275	rna-XM_022453957.1	0.00466616666666667
LOC111115276	rna-XM_022453958.1	2.13688
LOC111115277	rna-XM_022453959.1	0.6368395
LOC111115278	rna-XM_022453964.1	11.4979586666667
LOC111115279	rna-XM_022453963.1	0.264495666666667
LOC111115280	rna-XM_022453965.1	0
LOC111115281	rna-XM_022453966.1	0.801347166666667
LOC111115282	rna-XM_022453967.1	0
LOC111115283	rna-XM_022453968.1	0.0683856666666667
LOC111115284	rna-XM_022453969.1	0.0829896666666667
LOC111115285	rna-XM_022453974.1	0.0708176666666667
LOC111115286	rna-XM_022453970.1	0.197309666666667
LOC111115287	rna-XM_022453971.1	0
LOC111115288	rna-XM_022453977.1	0.608630166666667
LOC111115289	rna-XM_022453979.1	0.1695515
LOC111115290	rna-XM_022453980.1	0
LOC111115291	rna-XM_022453981.1	0.668484
LOC111115292	rna-XM_022453985.1	0.237055333333333
LOC111115293	rna-XM_022453982.1	0
LOC111115294	rna-XM_022453983.1	0.320180333333333
LOC111115295	rna-XM_022453984.1	0
LOC111115296	rna-XM_022453986.1	0.134164166666667
LOC111115297	rna-XM_022453987.1	0
LOC111115298	rna-XM_022453988.1	0.505458
LOC111115299	rna-XM_022453989.1	0.326990333333333
LOC111115300	rna-XM_022453995.1	1.67313566666667
LOC111115301	rna-XR_002636782.1	0.8333725
LOC111115302	rna-XM_022453996.1	0.9789635
LOC111115303	rna-XR_002636789.1	1.43006783333333
LOC111115304	rna-XR_002636790.1	0.547394166666667
LOC111115305	rna-XR_002636792.1	0.292925166666667
LOC111115306	rna-XR_002636794.1	0.131630166666667
LOC111115307	rna-XR_002636799.1	0.507544
LOC111115308	rna-XR_002636800.1	0.208000666666667
LOC111115309	rna-XR_002636801.1	0.00837883333333333
LOC111115310	rna-XR_002636802.1	0.194184833333333
LOC111115311	rna-XR_002636803.1	0.0483121666666667
LOC111115312	rna-XR_002636804.1	0.0432071666666667
LOC111115313	rna-XR_002636805.1	0
LOC111115314	rna-XR_002636806.1	0
LOC111115315	rna-XR_002636807.1	0
LOC111115316	rna-XR_002636808.1	0.0341233333333333
LOC111115317	rna-XR_002636809.1	0.111231666666667
LOC111115318	rna-XM_022454000.1	0
LOC111115319	rna-XR_002636810.1	0.0678813333333333
LOC111115320	rna-XR_002636811.1	0
LOC111115321	rna-XM_022453998.1	3.507059
LOC111115322	rna-XM_022453999.1	0.329073
LOC111115323	rna-XM_022454003.1	5.1118615
LOC111115324	rna-XM_022454004.1	5.8840355
LOC111115325	rna-XM_022454008.1	10.0944953333333
LOC111115326	rna-XM_022454009.1	0.1299155
LOC111115327	rna-XM_022454013.1	26.0470318333333
LOC111115328	rna-XM_022454010.1	0
LOC111115329	rna-XM_022454011.1	0.150652666666667
LOC111115330	rna-XM_022454012.1	0.4027995
LOC111115331	rna-XM_022454014.1	0.1258715
LOC111115332	rna-XM_022454015.1	0.370875
LOC111115333	rna-XM_022454016.1	7.39779866666667
LOC111115334	rna-XM_022454020.1	0.9075385
LOC111115335	gene-LOC111115335	0.165911666666667
LOC111115336	rna-XM_022454025.1	0.0293551666666667
LOC111115337	rna-XM_022454021.1	0
LOC111115338	rna-XM_022454022.1	6.68011766666667
LOC111115339	rna-XM_022454027.1	0
LOC111115340	rna-XM_022454028.1	0.0547005
LOC111115341	rna-XM_022454036.1	7.50269133333333
LOC111115342	rna-XM_022454039.1	0.0927111666666667
LOC111115343	rna-XM_022454040.1	6.37509066666667
LOC111115344	rna-XM_022454041.1	0.0390896666666667
LOC111115345	rna-XM_022454042.1	0.167915666666667
LOC111115346	rna-XM_022454043.1	3.53473066666667
LOC111115347	rna-XM_022454044.1	0.0875275
LOC111115348	rna-XM_022454045.1	0.0293056666666667
LOC111115349	rna-XM_022454047.1	0
LOC111115350	rna-XM_022454048.1	3.01290983333333
LOC111115351	rna-XM_022454049.1	0.1652435
LOC111115352	rna-XM_022454050.1	0
LOC111115353	rna-XM_022454051.1	0
LOC111115354	rna-XM_022454056.1	0.0243283333333333
LOC111115355	rna-XM_022454057.1	0.0662758333333333
LOC111115356	rna-XM_022454059.1	2.690234
LOC111115357	rna-XM_022454061.1	0.7698345
LOC111115358	rna-XM_022454064.1	0.314760333333333
LOC111115359	rna-XM_022454065.1	0.594070166666667
LOC111115360	rna-XM_022454066.1	1.10704716666667
LOC111115361	rna-XM_022454067.1	0.898393833333333
LOC111115362	rna-XM_022454069.1	0.3911245
LOC111115363	rna-XM_022454070.1	0.8616735
LOC111115364	rna-XM_022454072.1	0.0242653333333333
LOC111115365	rna-XM_022454075.1	13.9059705
LOC111115366	rna-XM_022454076.1	0.266247166666667
LOC111115367	rna-XM_022454077.1	0.129707
LOC111115368	rna-XM_022454080.1	9.74327616666667
LOC111115369	rna-XM_022454081.1	0.50907
LOC111115370	rna-XM_022454082.1	0.0660996666666667
LOC111115371	rna-XM_022454084.1	0.338805
LOC111115372	rna-XM_022454085.1	0.0351935
LOC111115373	rna-XM_022454086.1	0.3594445
LOC111115374	rna-XM_022454090.1	0.2080055
LOC111115375	rna-XM_022454091.1	0.649240666666667
LOC111115376	rna-XR_002636812.1	0.0795315
LOC111115377	rna-XM_022454092.1	29.1426938333333
LOC111115378	rna-XM_022454093.1	0.347072333333333
LOC111115379	rna-XM_022454095.1	0.182814
LOC111115380	rna-XM_022454096.1	0.0502103333333333
LOC111115381	rna-XM_022454097.1	0.474543333333333
LOC111115382	rna-XM_022454098.1	0.4755055
LOC111115383	rna-XR_002636814.1	0.291285666666667
LOC111115384	rna-XM_022454100.1	0.7249245
LOC111115385	rna-XM_022454102.1	0.154824333333333
LOC111115386	rna-XM_022454103.1	20.3373398333333
LOC111115387	rna-XM_022454104.1	0.0901245
LOC111115388	rna-XM_022454105.1	0.145681333333333
LOC111115389	rna-XM_022454107.1	0.0971426666666667
LOC111115390	rna-XM_022454108.1	0.134231166666667
LOC111115391	rna-XM_022454113.1	0.217152666666667
LOC111115392	rna-XM_022454109.1	0
LOC111115393	rna-XM_022454110.1	0.186029333333333
LOC111115394	rna-XM_022454112.1	0.543375333333333
LOC111115395	rna-XM_022454114.1	0.0646781666666667
LOC111115396	rna-XM_022454115.1	0.475457666666667
LOC111115397	rna-XM_022454117.1	1.41734083333333
LOC111115398	rna-XM_022454118.1	3.417992
LOC111115399	rna-XM_022454119.1	0.317975166666667
LOC111115400	gene-LOC111115400	0.724108333333333
LOC111115401	rna-XM_022454121.1	1.01580983333333
LOC111115402	rna-XR_002636817.1	0.0751541666666667
LOC111115403	rna-XM_022454123.1	0.590225666666667
LOC111115404	rna-XM_022454124.1	0.167375833333333
LOC111115405	rna-XM_022454125.1	16.0499413333333
LOC111115406	rna-XM_022454129.1	0.391316666666667
LOC111115407	rna-XM_022454126.1	0.173653166666667
LOC111115408	rna-XM_022454128.1	3.2564225
LOC111115409	rna-XM_022454131.1	0.0558933333333333
LOC111115410	rna-XM_022454132.1	0.202623
LOC111115411	rna-XM_022454133.1	0.0912638333333333
LOC111115412	rna-XM_022454134.1	0.791673333333333
LOC111115413	rna-XM_022454136.1	0.124697166666667
LOC111115414	rna-XM_022454137.1	0.0498711666666667
LOC111115415	rna-XM_022454140.1	0.112193166666667
LOC111115416	rna-XM_022454138.1	7.28346783333333
LOC111115417	rna-XR_002636820.1	1.080583
LOC111115418	rna-XM_022454141.1	0.6830895
LOC111115419	rna-XM_022454148.1	3.38506316666667
LOC111115420	rna-XR_002636821.1	0.405544
LOC111115421	rna-XM_022454160.1	1.83113433333333
LOC111115422	rna-XM_022454149.1	0.091596
LOC111115423	rna-XR_002636823.1	0.114009166666667
LOC111115424	rna-XM_022454153.1	2.8076185
LOC111115425	rna-XM_022454155.1	2.07177583333333
LOC111115426	rna-XM_022454158.1	3.70288666666667
LOC111115427	rna-XM_022454159.1	0.0756188333333333
LOC111115428	rna-XM_022454277.1	0.320415333333333
LOC111115429	rna-XM_022454161.1	0.0266546666666667
LOC111115430	rna-XM_022454162.1	0.1983675
LOC111115431	rna-XM_022454163.1	0.7177155
LOC111115432	rna-XR_002636825.1	0.6059405
