"","gene","Sample.ID","Treatment","Sex","mean","sem"
"15066","gene-LOC111117442","3F","Exposed","F",0,NA
"15067","gene-LOC111117442","41F","Exposed","F",0,NA
"15068","gene-LOC111117442","44F","Control","F",0,NA
"15069","gene-LOC111117442","48M","Exposed","M",0,NA
"15070","gene-LOC111117442","50F","Exposed","F",0,NA
"15071","gene-LOC111117442","52F","Control","F",0,NA
"15072","gene-LOC111117442","53F","Control","F",0,NA
"15073","gene-LOC111117442","54F","Control","F",0,NA
"15074","gene-LOC111117442","59M","Exposed","M",0,NA
"15075","gene-LOC111117442","64M","Control","M",0,NA
"15076","gene-LOC111117442","6M","Control","M",3.846154,NA
"15077","gene-LOC111117442","76F","Control","F",0,NA
"15078","gene-LOC111117442","77F","Exposed","F",0,NA
"15079","gene-LOC111117442","7M","Control","M",0,NA
"15080","gene-LOC111117442","9M","Exposed","M",0,NA
"15081","gene-LOC111117444","12M","Exposed","M",0,0
"15082","gene-LOC111117444","13M","Control","M",0.2083333,0.2083333
"15083","gene-LOC111117444","16F","Control","F",0,0
"15084","gene-LOC111117444","19F","Control","F",0.2272727,0.2272727
"15085","gene-LOC111117444","22F","Exposed","F",0.7692308,0.7692308
"15086","gene-LOC111117444","23M","Exposed","M",0,0
"15087","gene-LOC111117444","29F","Exposed","F",0.4545455,0.4545455
"15088","gene-LOC111117444","31M","Exposed","M",0.58873,0.399630597701761
"15089","gene-LOC111117444","35F","Exposed","F",0.3846154,0.3846154
"15090","gene-LOC111117444","36F","Exposed","F",0,0
"15091","gene-LOC111117444","39F","Control","F",0.3030303,0.3030303
"15092","gene-LOC111117444","3F","Exposed","F",0,0
"15093","gene-LOC111117444","41F","Exposed","F",0.4,0.4
"15094","gene-LOC111117444","44F","Control","F",0.2,0.2
"15095","gene-LOC111117444","48M","Exposed","M",0,0
"15096","gene-LOC111117444","50F","Exposed","F",0.7019705,0.468070349004108
"15097","gene-LOC111117444","52F","Control","F",0,0
"15098","gene-LOC111117444","53F","Control","F",0.678733,0.457488700550225
"15099","gene-LOC111117444","54F","Control","F",0.425532,0.283688
"15100","gene-LOC111117444","59M","Exposed","M",0.4545455,0.4545455
"15101","gene-LOC111117444","64M","Control","M",0.4895833,0.352066866478831
"15102","gene-LOC111117444","6M","Control","M",0.4772727,0.318632419967239
"15103","gene-LOC111117444","76F","Control","F",0.2702703,0.2702703
"15104","gene-LOC111117444","77F","Exposed","F",0,0
"15105","gene-LOC111117444","7M","Control","M",0,0
"15106","gene-LOC111117444","9M","Exposed","M",0.3225806,0.3225806
"15107","gene-LOC111117445","12M","Exposed","M",0.480137350649351,0.189210860077071
"15108","gene-LOC111117445","13M","Control","M",0.496081337662338,0.185776767305232
"15109","gene-LOC111117445","16F","Control","F",0.931787025974026,0.224851010033766
"15110","gene-LOC111117445","19F","Control","F",0.445223292207792,0.22821370008319
"15111","gene-LOC111117445","22F","Exposed","F",1.60056087012987,0.325745073283119
"15112","gene-LOC111117445","23M","Exposed","M",0.528000188311688,0.290466946482648
"15113","gene-LOC111117445","29F","Exposed","F",2.76545171428571,0.477313098600145
"15114","gene-LOC111117445","31M","Exposed","M",0.312723227272727,0.100634780671187
"15115","gene-LOC111117445","35F","Exposed","F",1.46616266233766,0.310720652857722
"15116","gene-LOC111117445","36F","Exposed","F",0.581977363636364,0.23484215802497
"15117","gene-LOC111117445","39F","Control","F",0.865985655844156,0.323145004601394
"15118","gene-LOC111117445","3F","Exposed","F",1.18006955194805,0.435940758934751
"15119","gene-LOC111117445","41F","Exposed","F",1.03592819480519,0.442870119629136
"15120","gene-LOC111117445","44F","Control","F",1.48967248051948,0.256400938922961
"15121","gene-LOC111117445","48M","Exposed","M",0.647596090909091,0.295928934161903
"15122","gene-LOC111117445","50F","Exposed","F",1.17150544805195,0.348664656444931
"15123","gene-LOC111117445","52F","Control","F",0.866695616883117,0.304539980291669
"15124","gene-LOC111117445","53F","Control","F",0.929537798701299,0.309555096472181
"15125","gene-LOC111117445","54F","Control","F",1.0193822012987,0.284216394388805
"15126","gene-LOC111117445","59M","Exposed","M",0.651530149350649,0.299885944089145
"15127","gene-LOC111117445","64M","Control","M",0.631189142857143,0.217133988476705
"15128","gene-LOC111117445","6M","Control","M",0.371908142857143,0.0909283059657128
"15129","gene-LOC111117445","76F","Control","F",0.599768662337662,0.194008249300229
"15130","gene-LOC111117445","77F","Exposed","F",0.60982238961039,0.288510331002928
"15131","gene-LOC111117445","7M","Control","M",0.633890798701299,0.269114471630336
"15132","gene-LOC111117445","9M","Exposed","M",0.821521863636364,0.339408977892611
"15133","gene-LOC111117446","12M","Exposed","M",0.313668913580247,0.0818267687374668
"15134","gene-LOC111117446","13M","Control","M",0.282231049382716,0.0812139329585183
"15135","gene-LOC111117446","16F","Control","F",41.1108748518519,1.8821040256737
"15136","gene-LOC111117446","19F","Control","F",0.344571469135802,0.122324203900372
"15137","gene-LOC111117446","22F","Exposed","F",0.420392481481481,0.144499687157306
"15138","gene-LOC111117446","23M","Exposed","M",0.317322617283951,0.0905072832446417
"15139","gene-LOC111117446","29F","Exposed","F",0.342496888888889,0.150935109287874
"15140","gene-LOC111117446","31M","Exposed","M",0.56192675308642,0.162662215094334
"15141","gene-LOC111117446","35F","Exposed","F",0.186403641975309,0.0753024066103056
"15142","gene-LOC111117446","36F","Exposed","F",0.839902839506173,0.457999526322615
"15143","gene-LOC111117446","39F","Control","F",0.554231592592593,0.176111260403769
"15144","gene-LOC111117446","3F","Exposed","F",0.568609111111111,0.397525037160623
"15145","gene-LOC111117446","41F","Exposed","F",0.669728925925926,0.254716263961107
"15146","gene-LOC111117446","44F","Control","F",0.190212296296296,0.0596718057987556
"15147","gene-LOC111117446","48M","Exposed","M",0.420509888888889,0.0927833299630394
"15148","gene-LOC111117446","50F","Exposed","F",0.416107098765432,0.135435837377264
"15149","gene-LOC111117446","52F","Control","F",0.229658160493827,0.0790376441548689
"15150","gene-LOC111117446","53F","Control","F",0.394499037037037,0.126028954881902
"15151","gene-LOC111117446","54F","Control","F",0.0793617160493827,0.0457172049505963
"15152","gene-LOC111117446","59M","Exposed","M",0.355988962962963,0.110667096268869
"15153","gene-LOC111117446","64M","Control","M",0.25554450617284,0.0861355239462595
"15154","gene-LOC111117446","6M","Control","M",0.230282851851852,0.0801634279409017
"15155","gene-LOC111117446","76F","Control","F",0.246962098765432,0.095649327027449
"15156","gene-LOC111117446","77F","Exposed","F",0.210431580246914,0.0689590792300733
"15157","gene-LOC111117446","7M","Control","M",0.462020543209877,0.279085159894748
"15158","gene-LOC111117446","9M","Exposed","M",0.34728850617284,0.0916927880547238
"15159","gene-LOC111117452","12M","Exposed","M",68.1499890833333,9.20187219968872
"15160","gene-LOC111117452","13M","Control","M",62.5938869166667,12.255228352915
"15161","gene-LOC111117452","16F","Control","F",54.9594705,9.66195685456813
"15162","gene-LOC111117452","19F","Control","F",55.489555,8.70163858707
"15163","gene-LOC111117452","22F","Exposed","F",55.3616076666667,8.88504357481058
"15164","gene-LOC111117452","23M","Exposed","M",80.02653375,8.52294227886953
"15165","gene-LOC111117452","29F","Exposed","F",68.1572943333333,10.0290580619298
"15166","gene-LOC111117452","31M","Exposed","M",71.0904164166667,12.4172915758925
"15167","gene-LOC111117452","35F","Exposed","F",63.5302226666667,9.73242934699535
"15168","gene-LOC111117452","36F","Exposed","F",77.9504225,7.84078699321144
"15169","gene-LOC111117452","39F","Control","F",67.688462,10.95616148159
"15170","gene-LOC111117452","3F","Exposed","F",62.4182278333333,9.7927316955913
"15171","gene-LOC111117452","41F","Exposed","F",61.9851151666667,8.94294022187114
"15172","gene-LOC111117452","44F","Control","F",71.0160701666667,8.43631555882353
"15173","gene-LOC111117452","48M","Exposed","M",71.89409275,10.3239869546411
"15174","gene-LOC111117452","50F","Exposed","F",56.4357079166667,10.9790614081547
"15175","gene-LOC111117452","52F","Control","F",64.1243345833333,11.0184833038573
"15176","gene-LOC111117452","53F","Control","F",44.4691046666667,9.8132421638521
"15177","gene-LOC111117452","54F","Control","F",66.16700825,9.49467220331985
"15178","gene-LOC111117452","59M","Exposed","M",78.8799499166667,10.8140114715368
"15179","gene-LOC111117452","64M","Control","M",72.2415479166667,11.2845844377031
"15180","gene-LOC111117452","6M","Control","M",73.037976,10.618738684745
"15181","gene-LOC111117452","76F","Control","F",69.8959391666667,9.73990357330133
"15182","gene-LOC111117452","77F","Exposed","F",67.945717,10.7501001393249
"15183","gene-LOC111117452","7M","Control","M",74.8226834166667,10.8934614084512
"15184","gene-LOC111117452","9M","Exposed","M",74.94210575,10.6567321042888
"15185","gene-LOC111117454","12M","Exposed","M",32.33868675,3.13091156934917
"15186","gene-LOC111117454","13M","Control","M",28.1746501071429,2.80192698958765
"15187","gene-LOC111117454","16F","Control","F",21.8490323214286,3.24970613883745
"15188","gene-LOC111117454","19F","Control","F",22.5823038928571,2.4727025423887
"15189","gene-LOC111117454","22F","Exposed","F",23.2399005714286,3.09987515031777
"15190","gene-LOC111117454","23M","Exposed","M",30.2679016428571,2.66192257936475
"15191","gene-LOC111117454","29F","Exposed","F",25.2987132857143,3.25536437538273
"15192","gene-LOC111117454","31M","Exposed","M",49.5864395714286,2.74714316165597
"15193","gene-LOC111117454","35F","Exposed","F",20.2791691428571,2.67699372499876
"15194","gene-LOC111117454","36F","Exposed","F",20.7118620357143,2.93030527344076
"15195","gene-LOC111117454","39F","Control","F",25.3383634285714,2.82767700766214
"15196","gene-LOC111117454","3F","Exposed","F",18.2626396071429,2.7861410677627
"15197","gene-LOC111117454","41F","Exposed","F",18.0076272142857,3.6999035184977
"15198","gene-LOC111117454","44F","Control","F",24.3844360357143,2.67893960779912
"15199","gene-LOC111117454","48M","Exposed","M",27.63962625,2.82592473495846
"15200","gene-LOC111117454","50F","Exposed","F",21.9585557142857,2.83625897668125
"15201","gene-LOC111117454","52F","Control","F",34.2953745714286,4.22609538721959
"15202","gene-LOC111117454","53F","Control","F",18.9522133571429,2.17469058370451
"15203","gene-LOC111117454","54F","Control","F",43.0738097857143,3.84629654251546
"15204","gene-LOC111117454","59M","Exposed","M",31.1284680357143,2.19017430923397
"15205","gene-LOC111117454","64M","Control","M",37.6527494285714,3.37342662596765
"15206","gene-LOC111117454","6M","Control","M",22.9233308571429,3.38865638694117
"15207","gene-LOC111117454","76F","Control","F",32.3943670714286,4.07225194095038
"15208","gene-LOC111117454","77F","Exposed","F",28.1331198571429,3.49129924493973
"15209","gene-LOC111117454","7M","Control","M",32.8816746428571,2.80070640899006
"15210","gene-LOC111117454","9M","Exposed","M",31.2695281071429,2.39172834361136
"15211","gene-LOC111117455","12M","Exposed","M",49.7238198,5.6113392466063
"15212","gene-LOC111117455","13M","Control","M",35.883598,5.30269607655918
"15213","gene-LOC111117455","16F","Control","F",28.6410256,5.68508435409267
"15214","gene-LOC111117455","19F","Control","F",27.672142,5.42552667483812
"15215","gene-LOC111117455","22F","Exposed","F",29.9920254,6.36686828028074
"15216","gene-LOC111117455","23M","Exposed","M",43.5982916,2.14899508117945
"15217","gene-LOC111117455","29F","Exposed","F",36.254902,6.70049089627449
"15218","gene-LOC111117455","31M","Exposed","M",55.1753156,1.0741909773399
"15219","gene-LOC111117455","35F","Exposed","F",38.6791818,5.00981471235592
"15220","gene-LOC111117455","36F","Exposed","F",24.9197996,3.27971368534359
"15221","gene-LOC111117455","39F","Control","F",29.7218908,5.68653709401233
"15222","gene-LOC111117455","3F","Exposed","F",30.090909,7.80819187361388
"15223","gene-LOC111117455","41F","Exposed","F",34.067599,5.8414052465516
"15224","gene-LOC111117455","44F","Control","F",32.0218154,5.48937767345135
"15225","gene-LOC111117455","48M","Exposed","M",26.930736,2.50697944463717
"15226","gene-LOC111117455","50F","Exposed","F",32.4908426,7.22865716502854
"15227","gene-LOC111117455","52F","Control","F",57.1618588,6.63648040782371
"15228","gene-LOC111117455","53F","Control","F",25.736455,1.49278968198528
"15229","gene-LOC111117455","54F","Control","F",55.9882698,5.23808510144138
"15230","gene-LOC111117455","59M","Exposed","M",32.4544998,4.25938875069525
"15231","gene-LOC111117455","64M","Control","M",56.0331234,3.79553638253911
"15232","gene-LOC111117455","6M","Control","M",19.3799534,2.6917233636675
"15233","gene-LOC111117455","76F","Control","F",38.4080268,9.89995147335542
"15234","gene-LOC111117455","77F","Exposed","F",50.5777778,5.01484224790352
"15235","gene-LOC111117455","7M","Control","M",38.8712216,3.16683503932643
"15236","gene-LOC111117455","9M","Exposed","M",38.4415584,3.80521701527138
"15237","gene-LOC111117456","12M","Exposed","M",91.0626892948718,1.58459469048118
"15238","gene-LOC111117456","13M","Control","M",74.4560646794872,3.59846219941116
"15239","gene-LOC111117456","16F","Control","F",62.1103398589744,3.31370686858254
"15240","gene-LOC111117456","19F","Control","F",66.1343175897436,3.09788513518673
"15241","gene-LOC111117456","22F","Exposed","F",66.3613503333333,2.68161129382994
"15242","gene-LOC111117456","23M","Exposed","M",76.9476792820513,3.67571271826613
"15243","gene-LOC111117456","29F","Exposed","F",66.7185252307692,2.45041660447567
"15244","gene-LOC111117456","31M","Exposed","M",71.510600948718,3.40741195698512
"15245","gene-LOC111117456","35F","Exposed","F",62.7468761923077,3.34245232991147
"15246","gene-LOC111117456","36F","Exposed","F",63.7179853461538,3.48894873782456
"15247","gene-LOC111117456","39F","Control","F",59.4134621794872,3.64282871031519
"15248","gene-LOC111117456","3F","Exposed","F",66.5792792692308,3.03638482374037
"15249","gene-LOC111117456","41F","Exposed","F",53.893031551282,3.00110255867003
"15250","gene-LOC111117456","44F","Control","F",57.4346185128205,3.09522678215508
"15251","gene-LOC111117456","48M","Exposed","M",81.0746802948718,3.32165126942602
"15252","gene-LOC111117456","50F","Exposed","F",56.4946077307692,3.10821491819117
"15253","gene-LOC111117456","52F","Control","F",64.4131358589744,3.46798954278849
"15254","gene-LOC111117456","53F","Control","F",71.0819538461539,3.27863834691144
"15255","gene-LOC111117456","54F","Control","F",66.2434723974359,3.31038870302955
"15256","gene-LOC111117456","59M","Exposed","M",73.6395753717949,4.4287909254956
"15257","gene-LOC111117456","64M","Control","M",75.3607692051282,3.83188244952048
"15258","gene-LOC111117456","6M","Control","M",79.0506635512821,3.71867277493652
"15259","gene-LOC111117456","76F","Control","F",66.909225551282,3.59860014632669
"15260","gene-LOC111117456","77F","Exposed","F",60.6726998589744,3.16372942115142
"15261","gene-LOC111117456","7M","Control","M",82.5222001025641,2.9790864351365
"15262","gene-LOC111117456","9M","Exposed","M",83.9914324487179,2.62600091904241
"15263","gene-LOC111117458","12M","Exposed","M",0.0923628225806452,0.0742810098735023
"15264","gene-LOC111117458","13M","Control","M",0.285792209677419,0.0799845377593178
"15265","gene-LOC111117458","16F","Control","F",0.50669335483871,0.14164642749859
"15266","gene-LOC111117458","19F","Control","F",0.161501790322581,0.0742674587244559
"15267","gene-LOC111117458","22F","Exposed","F",0.384876967741935,0.135609053533414
"15268","gene-LOC111117458","23M","Exposed","M",0.220004,0.0725568739220375
"15269","gene-LOC111117458","29F","Exposed","F",0.321034822580645,0.119233061097674
"15270","gene-LOC111117458","31M","Exposed","M",0.310464322580645,0.131015662108445
"15271","gene-LOC111117458","35F","Exposed","F",0.254457790322581,0.0950535595607735
"15272","gene-LOC111117458","36F","Exposed","F",0.554284451612903,0.173856059712484
"15273","gene-LOC111117458","39F","Control","F",0.270323661290323,0.103371251141612
"15274","gene-LOC111117458","3F","Exposed","F",0.325968919354839,0.112784504383822
"15275","gene-LOC111117458","41F","Exposed","F",0.435484177419355,0.191805440858854
"15276","gene-LOC111117458","44F","Control","F",0.180896419354839,0.0671749282252536
"15277","gene-LOC111117458","48M","Exposed","M",0.295175629032258,0.103863173517348
"15278","gene-LOC111117458","50F","Exposed","F",0.322317290322581,0.183404962676997
"15279","gene-LOC111117458","52F","Control","F",0.399716096774194,0.125788626044829
"15280","gene-LOC111117458","53F","Control","F",0.327193112903226,0.139046339896561
"15281","gene-LOC111117458","54F","Control","F",0.198919193548387,0.101303572373145
"15282","gene-LOC111117458","59M","Exposed","M",0.13710435483871,0.0675080197915567
"15283","gene-LOC111117458","64M","Control","M",0.124207322580645,0.0616965347865656
"15284","gene-LOC111117458","6M","Control","M",0.727786177419355,0.562880110043304
"15285","gene-LOC111117458","76F","Control","F",0.290984790322581,0.164616814193691
"15286","gene-LOC111117458","77F","Exposed","F",0,0
"15287","gene-LOC111117458","7M","Control","M",0.252692483870968,0.0942724495296832
"15288","gene-LOC111117458","9M","Exposed","M",0.167356790322581,0.0663177843136187
"15289","gene-LOC111117459","12M","Exposed","M",0.0852514782608696,0.0852514782608696
"15290","gene-LOC111117459","13M","Control","M",0.272874565217391,0.115615876698138
"15291","gene-LOC111117459","16F","Control","F",0,0
"15292","gene-LOC111117459","19F","Control","F",0.360295086956522,0.178463542727885
"15293","gene-LOC111117459","22F","Exposed","F",0.324198956521739,0.185122613329188
"15294","gene-LOC111117459","23M","Exposed","M",0.122101130434783,0.0845362565720685
"15295","gene-LOC111117459","29F","Exposed","F",0,0
"15296","gene-LOC111117459","31M","Exposed","M",0.608594347826087,0.26166664618935
"15297","gene-LOC111117459","35F","Exposed","F",0.222826086956522,0.157949066841506
"15298","gene-LOC111117459","36F","Exposed","F",0.302619043478261,0.167122188959251
"15299","gene-LOC111117459","39F","Control","F",0.120772956521739,0.120772956521739
"15300","gene-LOC111117459","3F","Exposed","F",0.318704260869565,0.18282415260674
"15301","gene-LOC111117459","41F","Exposed","F",0.161030608695652,0.161030608695652
"15302","gene-LOC111117459","44F","Control","F",0.276368130434783,0.133315547412396
"15303","gene-LOC111117459","48M","Exposed","M",0.103519652173913,0.103519652173913
"15304","gene-LOC111117459","50F","Exposed","F",0.72184652173913,0.236373778218917
"15305","gene-LOC111117459","52F","Control","F",0.209564173913043,0.144788766748665
"15306","gene-LOC111117459","53F","Control","F",0.494329086956522,0.241453227327942
"15307","gene-LOC111117459","54F","Control","F",0.224292608695652,0.155453677723144
"15308","gene-LOC111117459","59M","Exposed","M",0.452898565217391,0.319664845330854
"15309","gene-LOC111117459","64M","Control","M",0.14819352173913,0.104054408294152
"15310","gene-LOC111117459","6M","Control","M",0,0
"15311","gene-LOC111117459","76F","Control","F",0.406638130434783,0.17360596454997
"15312","gene-LOC111117459","77F","Exposed","F",0.181238086956522,0.125237958528187
"15313","gene-LOC111117459","7M","Control","M",0,0
"15314","gene-LOC111117459","9M","Exposed","M",0.154207260869565,0.106648136532814
"15315","gene-LOC111117462","12M","Exposed","M",0,0
"15316","gene-LOC111117462","13M","Control","M",0.3030304,0.3030304
"15317","gene-LOC111117462","16F","Control","F",0,0
"15318","gene-LOC111117462","19F","Control","F",0.3571428,0.3571428
"15319","gene-LOC111117462","22F","Exposed","F",0.4444444,0.4444444
"15320","gene-LOC111117462","23M","Exposed","M",0,0
"15321","gene-LOC111117462","29F","Exposed","F",0,0
"15322","gene-LOC111117462","31M","Exposed","M",0,0
"15323","gene-LOC111117462","35F","Exposed","F",0,0
"15324","gene-LOC111117462","36F","Exposed","F",0,0
"15325","gene-LOC111117462","39F","Control","F",1.6333334,1.00055544351903
"15326","gene-LOC111117462","3F","Exposed","F",0,0
"15327","gene-LOC111117462","41F","Exposed","F",1.0526316,1.0526316
"15328","gene-LOC111117462","44F","Control","F",0.4761904,0.4761904
"15329","gene-LOC111117462","48M","Exposed","M",0.2857142,0.2857142
"15330","gene-LOC111117462","50F","Exposed","F",0,0
"15331","gene-LOC111117462","52F","Control","F",0,0
"15332","gene-LOC111117462","53F","Control","F",0,0
"15333","gene-LOC111117462","54F","Control","F",0.6155304,0.37700818734367
"15334","gene-LOC111117462","59M","Exposed","M",0,0
"15335","gene-LOC111117462","64M","Control","M",0.1960784,0.1960784
"15336","gene-LOC111117462","6M","Control","M",0.3076924,0.3076924
"15337","gene-LOC111117462","76F","Control","F",0.3448276,0.3448276
"15338","gene-LOC111117462","77F","Exposed","F",0.2061856,0.2061856
"15339","gene-LOC111117462","7M","Control","M",0.289855,0.289855
"15340","gene-LOC111117462","9M","Exposed","M",0.3921568,0.3921568
"15341","gene-LOC111117464","12M","Exposed","M",0.216091366336634,0.0576823990408347
"15342","gene-LOC111117464","13M","Control","M",0.213613613861386,0.0529256434919484
"15343","gene-LOC111117464","16F","Control","F",0.343400851485149,0.090922613730493
"15344","gene-LOC111117464","19F","Control","F",0.301999811881188,0.0795141003462805
"15345","gene-LOC111117464","22F","Exposed","F",0.206159495049505,0.0829201298599622
"15346","gene-LOC111117464","23M","Exposed","M",0.167923465346535,0.0507469914926643
"15347","gene-LOC111117464","29F","Exposed","F",0.248648861386139,0.0940571817433206
"15348","gene-LOC111117464","31M","Exposed","M",0.203128851485149,0.0760432481093286
"15349","gene-LOC111117464","35F","Exposed","F",0.252101920792079,0.0773681117407978
"15350","gene-LOC111117464","36F","Exposed","F",0.225193247524752,0.0835210095083266
"15351","gene-LOC111117464","39F","Control","F",0.199470554455446,0.0794251790772882
"15352","gene-LOC111117464","3F","Exposed","F",0.357084910891089,0.0931968759261866
"15353","gene-LOC111117464","41F","Exposed","F",0.48453901980198,0.173453789097723
"15354","gene-LOC111117464","44F","Control","F",0.201275693069307,0.053890177053195
"15355","gene-LOC111117464","48M","Exposed","M",0.282506633663366,0.0792656695073689
"15356","gene-LOC111117464","50F","Exposed","F",0.137595792079208,0.0611782419014857
"15357","gene-LOC111117464","52F","Control","F",0.149800128712871,0.0554860462209036
"15358","gene-LOC111117464","53F","Control","F",0.169318821782178,0.079368057356148
"15359","gene-LOC111117464","54F","Control","F",0.338868049504951,0.0946215696472291
"15360","gene-LOC111117464","59M","Exposed","M",0.259168069306931,0.0765591477301271
"15361","gene-LOC111117464","64M","Control","M",0.17018999009901,0.0582618134890918
"15362","gene-LOC111117464","6M","Control","M",0.421887316831683,0.104920983513551
"15363","gene-LOC111117464","76F","Control","F",0.372918534653465,0.0859458267968352
"15364","gene-LOC111117464","77F","Exposed","F",0.135813079207921,0.0531291798303576
"15365","gene-LOC111117464","7M","Control","M",0.207591237623762,0.082438161600256
"15366","gene-LOC111117464","9M","Exposed","M",0.337524831683168,0.103748717457661
"15367","gene-LOC111117465","12M","Exposed","M",0.37725675,0.150560990730012
"15368","gene-LOC111117465","13M","Control","M",0.244735223684211,0.0751242844729392
"15369","gene-LOC111117465","16F","Control","F",0.170140407894737,0.0773462046366018
"15370","gene-LOC111117465","19F","Control","F",0.262521157894737,0.0840757904920505
"15371","gene-LOC111117465","22F","Exposed","F",0.274812842105263,0.116155341211402
"15372","gene-LOC111117465","23M","Exposed","M",0.402735276315789,0.0939198931915648
"15373","gene-LOC111117465","29F","Exposed","F",0.4128645,0.139643036730624
"15374","gene-LOC111117465","31M","Exposed","M",0.391040302631579,0.10720338347323
"15375","gene-LOC111117465","35F","Exposed","F",0.377185302631579,0.125936603731263
"15376","gene-LOC111117465","36F","Exposed","F",0.358177407894737,0.104607676755143
"15377","gene-LOC111117465","39F","Control","F",0.180545644736842,0.0717706715377618
"15378","gene-LOC111117465","3F","Exposed","F",0.279988631578947,0.0995826016988292
"15379","gene-LOC111117465","41F","Exposed","F",0.319430592105263,0.128666210872139
"15380","gene-LOC111117465","44F","Control","F",0.327389210526316,0.149252325804905
"15381","gene-LOC111117465","48M","Exposed","M",0.226740473684211,0.0783962113981785
"15382","gene-LOC111117465","50F","Exposed","F",0.264282526315789,0.0986400368753959
"15383","gene-LOC111117465","52F","Control","F",0.16170975,0.0640224127002004
"15384","gene-LOC111117465","53F","Control","F",0.366284631578947,0.106254327284249
"15385","gene-LOC111117465","54F","Control","F",0.218559486842105,0.0748417838330394
"15386","gene-LOC111117465","59M","Exposed","M",0.343595671052632,0.123535700388472
"15387","gene-LOC111117465","64M","Control","M",0.222937657894737,0.0789255489874456
"15388","gene-LOC111117465","6M","Control","M",0.237936881578947,0.0953272587214778
"15389","gene-LOC111117465","76F","Control","F",0.328771092105263,0.108912665185735
"15390","gene-LOC111117465","77F","Exposed","F",0.365817855263158,0.113169451715964
"15391","gene-LOC111117465","7M","Control","M",0.119417460526316,0.06322443568691
"15392","gene-LOC111117465","9M","Exposed","M",0.189254078947368,0.0753776687374301
"15393","gene-LOC111117468","12M","Exposed","M",20.8767711052632,2.35378964418709
"15394","gene-LOC111117468","13M","Control","M",0.549958552631579,0.179330051112716
"15395","gene-LOC111117468","16F","Control","F",4.09724539473684,0.704603699502078
"15396","gene-LOC111117468","19F","Control","F",1.8142575,0.516140687924295
"15397","gene-LOC111117468","22F","Exposed","F",1.12148605263158,0.365937985157452
"15398","gene-LOC111117468","23M","Exposed","M",3.47242328947368,0.593979817233915
"15399","gene-LOC111117468","29F","Exposed","F",17.8966607894737,4.00266682041417
"15400","gene-LOC111117468","31M","Exposed","M",5.81105034210526,0.866180215466279
"15401","gene-LOC111117468","35F","Exposed","F",3.01633271052632,0.745683258899755
"15402","gene-LOC111117468","36F","Exposed","F",10.9941977105263,1.83377302569539
"15403","gene-LOC111117468","39F","Control","F",9.09347692105263,2.07796581211009
"15404","gene-LOC111117468","3F","Exposed","F",6.24251402631579,1.25942814614579
"15405","gene-LOC111117468","41F","Exposed","F",5.71850434210526,1.18054101680283
"15406","gene-LOC111117468","44F","Control","F",9.72245436842105,1.12636554497375
"15407","gene-LOC111117468","48M","Exposed","M",4.26763905263158,0.743977570007113
"15408","gene-LOC111117468","50F","Exposed","F",8.71757878947368,1.49278488756299
"15409","gene-LOC111117468","52F","Control","F",16.3726772368421,3.63102993315441
"15410","gene-LOC111117468","53F","Control","F",9.63923681578947,1.2687932465957
"15411","gene-LOC111117468","54F","Control","F",10.8509715263158,2.05898895027755
"15412","gene-LOC111117468","59M","Exposed","M",1.05648421052632,0.411323163492578
"15413","gene-LOC111117468","64M","Control","M",6.4280805,1.11485068241387
"15414","gene-LOC111117468","6M","Control","M",7.52972597368421,1.180878500237
"15415","gene-LOC111117468","76F","Control","F",7.52130686842105,1.40216094868536
"15416","gene-LOC111117468","77F","Exposed","F",0.816688921052632,0.219994857206838
"15417","gene-LOC111117468","7M","Control","M",2.95973202631579,0.547392641985645
"15418","gene-LOC111117468","9M","Exposed","M",0.963578552631579,0.249935140117278
"15419","gene-LOC111117469","12M","Exposed","M",6.79336558139535,0.816610529676876
"15420","gene-LOC111117469","13M","Control","M",4.19096981395349,0.871351021772134
"15421","gene-LOC111117469","16F","Control","F",4.84490572093023,0.811896405215039
"15422","gene-LOC111117469","19F","Control","F",3.87996427906977,0.66600706207352
"15423","gene-LOC111117469","22F","Exposed","F",2.77119072093023,0.583831573169378
"15424","gene-LOC111117469","23M","Exposed","M",10.0111168139535,1.45503096366502
"15425","gene-LOC111117469","29F","Exposed","F",12.281681255814,1.39533379645676
"15426","gene-LOC111117469","31M","Exposed","M",6.25463423255814,1.13310766264854
"15427","gene-LOC111117469","35F","Exposed","F",10.4863258372093,1.71549384486281
"15428","gene-LOC111117469","36F","Exposed","F",7.9349253255814,1.59793217253905
"15429","gene-LOC111117469","39F","Control","F",10.173696,1.6104033090923
"15430","gene-LOC111117469","3F","Exposed","F",6.41265337209302,0.801366034377474
"15431","gene-LOC111117469","41F","Exposed","F",8.03799604651163,1.23358663676407
"15432","gene-LOC111117469","44F","Control","F",8.52777613953488,1.38423939643371
"15433","gene-LOC111117469","48M","Exposed","M",3.9488901627907,0.787597521749917
"15434","gene-LOC111117469","50F","Exposed","F",5.79273093023256,0.996306778005001
"15435","gene-LOC111117469","52F","Control","F",7.72544923255814,1.34980232254439
"15436","gene-LOC111117469","53F","Control","F",11.0808206744186,1.4430950408829
"15437","gene-LOC111117469","54F","Control","F",7.05648051162791,1.0308516312075
"15438","gene-LOC111117469","59M","Exposed","M",5.2915311627907,1.02463395847583
"15439","gene-LOC111117469","64M","Control","M",5.8289161627907,0.839923854183533
